,weapon,map,distance,killer name
83,P1911,MIRAMAR,4655.689547950765,KsisWhite
84,Hit by Car,MIRAMAR,2872.117892040645,DJdin
85,Hit by Car,MIRAMAR,4109.860997671454,Gobi_161
86,P1911,MIRAMAR,7888.201431805858,Milarmco
87,P92,MIRAMAR,4049.827924383948,KopecCZPower
88,R45,MIRAMAR,5869.929492026033,NetQuynhAnh014
89,P1911,MIRAMAR,7888.201431805858,Milarmco
90,Punch,MIRAMAR,5055.418492658447,8Berserker
91,P1911,MIRAMAR,3744.6297300387396,1xiaofeng2
92,Punch,MIRAMAR,3680.2889550514915,woshiniPye
93,P92,MIRAMAR,3733.9428899234654,supp0rt123
94,Punch,MIRAMAR,5615.626942643893,Huykuroba
95,Punch,MIRAMAR,3712.0114508784854,Schooo
96,P92,MIRAMAR,3501.747999823089,xinshousa
97,Punch,MIRAMAR,3785.7350560593914,BaDbOy321
98,P1911,MIRAMAR,4836.620242358191,motorErica
99,P1911,MIRAMAR,4849.114382804761,motorErica
100,P1911,MIRAMAR,4839.767992313784,motorErica
101,Punch,MIRAMAR,4641.710580700718,feng6060
102,Punch,MIRAMAR,3349.9459492160468,Bombinging
103,Punch,MIRAMAR,8133.251051224842,colaaaaaaaaaaaaa
104,P92,MIRAMAR,4612.17310321989,CJLWK
105,P1911,MIRAMAR,4636.833926788946,xc488
106,Punch,MIRAMAR,5163.134354012686,colaaaaaaaaaaaaa
107,Punch,MIRAMAR,3170.747927474684,6868ASDDFG
108,Punch,MIRAMAR,7063.08699811421,xiaoheshang6666
109,Punch,MIRAMAR,4630.099674484017,Cdi_007
110,Punch,MIRAMAR,5614.580869453837,Psykosomatic
111,Punch,MIRAMAR,4844.605478428146,Chupacabras
112,Punch,MIRAMAR,3274.8680711779825,chuanqigj
113,Punch,MIRAMAR,3197.0725242427643,sfdljkghsdg
114,P92,MIRAMAR,4572.494647090251,xdykgq
115,P92,MIRAMAR,3224.900246410267,ADASDFQ
116,P92,MIRAMAR,3268.743422703134,adasdwfdfafasdf
117,Punch,MIRAMAR,4356.023480682353,SHANGJ22
118,P18C,MIRAMAR,2133.2261301608414,shanzi888888
119,P92,MIRAMAR,4677.80526057103,shenimabi
120,Pan,MIRAMAR,3201.1793297608306,A199114
121,Punch,MIRAMAR,3288.7132138794036,ID771
122,Punch,MIRAMAR,3236.6908678454292,A199114
123,Hit by Car,MIRAMAR,4581.327035597109,rhm2017
124,Hit by Car,MIRAMAR,5597.40387027638,BiggBooty
125,P92,MIRAMAR,4798.409076210989,PWAAA
126,Hit by Car,MIRAMAR,7365.13632160091,WUQUE666
127,Hit by Car,MIRAMAR,7365.639943496356,WUQUE666
128,Machete,MIRAMAR,4613.805283352235,LinkMiami
129,Punch,MIRAMAR,4793.52588913474,CaylaEmir
130,Punch,MIRAMAR,2738.1912618573597,SandeepC
131,Punch,MIRAMAR,3583.2854659481486,NFS-William
132,P1911,MIRAMAR,4581.103399597088,XXWYF
133,P92,MIRAMAR,4620.864434722361,Thekingio
134,Hit by Car,MIRAMAR,3762.582225179006,Aaont
135,Hit by Car,MIRAMAR,5597.421630853978,houzhangguo
136,Hit by Car,MIRAMAR,2764.121222725226,SouljahBoi
137,P92,MIRAMAR,4654.261713399129,Bluemu
138,Punch,MIRAMAR,3780.2878516780966,liupweidaguo
139,R45,MIRAMAR,3810.067485588674,Risecc1
140,R45,MIRAMAR,7617.27824446823,Tyler2Tapper
141,R45,MIRAMAR,5093.953008237218,TaLahib
142,Punch,MIRAMAR,5075.15663863422,ResultsVaried
143,P92,MIRAMAR,7495.306509128095,LIL-GING
144,P1911,MIRAMAR,4588.57205427658,china-Bawang
145,Punch,MIRAMAR,7195.138926191753,dongdiedei
146,P92,MIRAMAR,4619.445262545277,Mmmmmm_qy
147,Punch,MIRAMAR,4580.544455613655,Wanghe456
148,Punch,MIRAMAR,3748.814031590924,Kdotmanman
149,P92,MIRAMAR,6456.3484289468915,Silasilad
150,Hit by Car,MIRAMAR,3660.9377067403097,EnDLeSsLoBbY
151,Punch,MIRAMAR,3749.247170236713,DenPain
152,Hit by Car,MIRAMAR,4082.0834670806275,Arezeon
153,Crowbar,MIRAMAR,3205.488828215129,Richard_Dangles
154,Punch,MIRAMAR,3271.157490120585,mr2cam
155,P92,MIRAMAR,3208.9238148753234,mr2cam
156,Hit by Car,MIRAMAR,4081.7929231584008,Echo5Kilo
157,P1911,MIRAMAR,3725.761008015007,TanWXcj
158,Punch,MIRAMAR,7750.920887000525,yuzhiyang12a
159,Punch,MIRAMAR,7457.9122086155585,Give_Me_A-Reason
160,Punch,MIRAMAR,6777.1001102277505,TheFragMan
161,Hit by Car,MIRAMAR,5745.168269256176,MJwdcFF
162,P1911,MIRAMAR,3222.926362042577,SongTu
163,Punch,MIRAMAR,5112.315129703274,wenrouliuge
164,Punch,MIRAMAR,3238.318961048309,DouDou0888
165,Punch,MIRAMAR,3169.3055971030935,qixiya
166,P92,MIRAMAR,4031.8679407546324,sf2823
167,Hit by Car,MIRAMAR,5635.725025830307,Rhynzu
168,Punch,MIRAMAR,3750.3032818209513,yl-ns
169,Punch,MIRAMAR,3236.6223024758388,wuliLTT
170,P92,MIRAMAR,4615.035274373642,guabi223
171,Punch,MIRAMAR,3713.2425388937363,Zev97
172,P92,MIRAMAR,4603.663672252568,guabi223
173,P92,MIRAMAR,4856.702127242518,Taohunter
174,Punch,MIRAMAR,9009.734868051668,Prisoner_TalonTT
175,Hit by Car,MIRAMAR,2992.9269297370092,mm-star
176,Punch,MIRAMAR,4830.7826793993745,77503
177,Punch,MIRAMAR,4652.795111933148,Chian-superman
178,Punch,MIRAMAR,4069.5281796106287,Route__kun
179,Punch,MIRAMAR,3659.12161353145,xiaobao66888
180,P18C,MIRAMAR,3789.0551773713987,LuisJara
181,Punch,MIRAMAR,4919.178345509034,15153666289
182,Punch,MIRAMAR,2917.5278540368727,Obama-aaa
183,Punch,MIRAMAR,7124.160757617207,chiji2937
184,P18C,MIRAMAR,4880.604943554129,renli1982
185,P1911,MIRAMAR,3759.353660120314,Jscbighero0622
186,Hit by Car,MIRAMAR,4267.201044837939,BlACksheep_Lyq
187,Punch,MIRAMAR,2086.114036307939,ILOVESHOW
188,P92,MIRAMAR,5236.7318571908,my_sound
189,P1911,MIRAMAR,6927.127916292582,HuyaLdm
190,Hit by Car,MIRAMAR,4386.459044969188,YBL1998
191,P18C,MIRAMAR,3220.9360413783447,Absolerus
192,P18C,MIRAMAR,3217.4384935667376,Chorter
193,Hit by Car,MIRAMAR,4209.944292662434,xavazion
194,P1911,MIRAMAR,3813.5609700711484,KABOMEE
195,P1911,MIRAMAR,1355.747561057917,D-dbra
196,P1911,MIRAMAR,2961.40367111679,ajc0722
197,P92,MIRAMAR,3755.913280757824,GAOSHIQING111
198,P1911,MIRAMAR,3591.6604572326987,a5ff66635f
199,P1911,MIRAMAR,3275.151883950422,FilexPro
200,Hit by Car,MIRAMAR,4805.175391157434,#unknown
201,P1911,MIRAMAR,3648.1454907754164,qingyongchun
202,P92,MIRAMAR,4557.419540306773,pengpengche123
203,P1911,MIRAMAR,4468.909309302774,itsXshock
204,Punch,MIRAMAR,3882.1444913002656,cosbypuddingpop
205,Punch,MIRAMAR,4577.88017874649,903J-Money88
206,P92,MIRAMAR,8542.738025537714,ChinaFaye
207,Punch,MIRAMAR,6615.858210723685,HugeDiaoBrother
208,Punch,MIRAMAR,4555.231650764756,Tobi_IsA_GoodBoy
209,P92,MIRAMAR,3666.962179797605,jackzma
210,Punch,MIRAMAR,4655.233323795919,YiniJun
211,P1911,MIRAMAR,4612.227242846671,Doomsdays-S
212,P1911,MIRAMAR,4617.369600922586,Doomsdays-S
213,Hit by Car,MIRAMAR,2894.4070011055805,punkypunky
214,Punch,MIRAMAR,4348.781555490917,JahangirBan
215,Punch,MIRAMAR,5045.536868173793,Kao__scar
216,Punch,MIRAMAR,6418.325188937569,Old_Gunner
217,P18C,MIRAMAR,2157.6460095819702,ChopperSensei
218,Punch,MIRAMAR,7841.5534092439875,Ma_liang
219,P18C,MIRAMAR,2140.7264201978264,ChopperSensei
220,Punch,MIRAMAR,7824.794945031402,Ma_liang
221,P1911,MIRAMAR,3800.370129673819,Zabia
222,P1911,MIRAMAR,3806.500938238161,Zabia
223,P1911,MIRAMAR,3685.787151478636,MadTofu22
224,P1911,MIRAMAR,3807.767852180592,Zabia
225,Punch,MIRAMAR,4828.578426676013,xiaozhuzhu666
226,P1911,MIRAMAR,3725.7364453950577,AMINmmmmmmmmmmm
227,Punch,MIRAMAR,3273.5026369008783,SuQ7
228,Hit by Car,MIRAMAR,4327.992099295585,RB953
229,Punch,MIRAMAR,4849.488980085428,xiaozhuzhu666
230,P1911,MIRAMAR,5638.728930219646,Ceps36
231,P1911,MIRAMAR,5059.111975397461,zangxuanhao
232,P92,MIRAMAR,4665.669998186328,yidiandoubuhao
233,P18C,MIRAMAR,6983.726765097272,LunacyAqua
234,Hit by Car,MIRAMAR,3792.9205505206673,yourpackagehere
235,P92,MIRAMAR,4608.918475519609,yidiandoubuhao
236,Punch,MIRAMAR,4417.277611756476,wosinidie110
237,Punch,MIRAMAR,9807.147366075144,TTTTYYYY
238,Hit by Car,MIRAMAR,5402.193519845434,TianDiBaiLu
239,Punch,MIRAMAR,5249.26287143576,AngryR3V3NG3
240,Hit by Car,MIRAMAR,5969.217107637818,Tavern1
241,P1911,MIRAMAR,3537.651844625895,Nextoman
242,Hit by Car,MIRAMAR,3783.8913072108717,IAMABANANAMAN
243,Punch,MIRAMAR,5873.695119766518,ThaneofJudgement
244,P18C,MIRAMAR,4508.212752816797,XxKaminskixX
245,Punch,MIRAMAR,5451.920380652399,Nicolasdragon007
246,P92,MIRAMAR,6942.133635502056,greasynibba
247,R45,MIRAMAR,5040.064040504347,SavYu
248,Hit by Car,MIRAMAR,2935.5876763089536,Evanator98
249,Punch,MIRAMAR,6282.035341856144,Tex-Stark666
250,Crowbar,MIRAMAR,3685.6555852196766,JUSTGANG520
251,Punch,MIRAMAR,3812.184732563861,FrankFromHR
252,Pan,MIRAMAR,4845.533265042042,John_McClane_
253,Sickle,MIRAMAR,3808.5600056321814,Bogilette
254,Punch,MIRAMAR,5615.841538555108,samsmytrapqueen
255,Hit by Car,MIRAMAR,4518.761066460585,UTMOO
256,Punch,MIRAMAR,6365.53004250086,Shadowm0use
257,Punch,MIRAMAR,3760.8281227336092,bZ_boyo
258,P1911,MIRAMAR,4379.241151656529,Yy-xli98k
259,Punch,MIRAMAR,1389.1346243150517,TerrorTZZG
260,P1911,MIRAMAR,5123.074587600009,jivodin
261,P92,MIRAMAR,5571.877894832674,AerBie
262,Hit by Car,MIRAMAR,2274.7907210758967,CristianZhang
263,Punch,MIRAMAR,2259.293689596375,zhu1990China
264,Hit by Car,MIRAMAR,4385.685625851561,Sekai843
265,P92,MIRAMAR,3717.1327156602842,yazhou0126
266,Punch,MIRAMAR,4618.045766114061,ChenXT_
267,Punch,MIRAMAR,3725.9327156954946,lizhuang12
268,Hit by Car,MIRAMAR,5566.715803854639,ThyUnforgiv3n
269,Hit by Car,MIRAMAR,3406.333410444139,ThyUnforgiv3n
270,P1911,MIRAMAR,3773.7737121446485,MRDARKO
271,P18C,MIRAMAR,3765.573349689659,Miyans
272,P1911,MIRAMAR,3806.748195009094,MistrJay
273,Punch,MIRAMAR,3673.9533365229345,Myaaoo
274,Punch,MIRAMAR,2531.9817511926426,SaniokMoron
275,Hit by Car,MIRAMAR,3332.834001815272,KungeEatchicken
276,R45,MIRAMAR,4459.191401847761,Jungle_Bunny
277,Hit by Car,MIRAMAR,3871.781702927607,KickRekt
278,Punch,MIRAMAR,3857.446931083952,KickRekt
279,Hit by Car,MIRAMAR,9036.806980168181,Arbiter895
280,Punch,MIRAMAR,5867.90679586485,SkinkHD
281,Punch,MIRAMAR,5452.5825093895655,lyx66lyx
282,Punch,MIRAMAR,6407.841172867661,Hellpou
283,P92,MIRAMAR,5047.892285268476,xianggua_
284,P92,MIRAMAR,5005.934856780001,M0nst1k
285,P92,MIRAMAR,7537.507842522733,ItzSparki
286,P1911,MIRAMAR,4615.102033530461,kingnanaasdasd
287,Punch,MIRAMAR,3753.2481142622314,Drakxo
288,P92,MIRAMAR,5533.528811883517,Soory_Boss
289,Punch,MIRAMAR,3782.0813425776555,DZW2333
290,Punch,MIRAMAR,3137.534432022221,mc-mz
291,Punch,MIRAMAR,4952.660927999211,Hemineurasthenia
292,Punch,MIRAMAR,4953.750845645146,Hemineurasthenia
293,P1911,MIRAMAR,3155.707295210537,lijing500226
294,Punch,MIRAMAR,4695.1711892489075,UsedGwent
295,Punch,MIRAMAR,3073.056787153957,mc_storm
296,Punch,MIRAMAR,3766.004040127546,biebbkanwoxiu
297,P92,MIRAMAR,3810.209990163403,wolittlelaji
298,Hit by Car,MIRAMAR,3367.5578281836524,NNNNNwk
299,Punch,MIRAMAR,5808.021828802509,GaiIKado
300,Hit by Car,MIRAMAR,3367.1068250888625,NNNNNwk
301,P1911,MIRAMAR,5317.967592361766,Fourbz
302,P18C,MIRAMAR,5200.469888690637,KenAKcc
303,P92,MIRAMAR,6240.673397122861,Exclud1ng
304,P1911,MIRAMAR,3816.4620780630053,Br0ken_
305,P92,MIRAMAR,4664.125328242585,1beepbeeplettuce
306,P1911,MIRAMAR,4659.607790061735,PianSorry
307,P92,MIRAMAR,3281.3801540816635,XmTvXUbing
308,Punch,MIRAMAR,3711.332995130591,Nanzuicute
309,Hit by Car,MIRAMAR,2185.4579560323273,Jia95270
310,Punch,MIRAMAR,3266.7606381596124,KuKluxKuck
311,P92,MIRAMAR,3262.5364445673245,Lafite_82year
312,P92,MIRAMAR,3264.416392739443,KuKluxKuck
313,Punch,MIRAMAR,3704.497418955775,Badnewseveryone
314,Hit by Car,MIRAMAR,3791.8180575915035,LUOGEGEAAA
315,Hit by Car,MIRAMAR,4734.164540931906,DABENKILL
316,Punch,MIRAMAR,3807.291836003644,LYW12316
317,Punch,MIRAMAR,5554.743606148533,Game_over98k
318,Punch,MIRAMAR,3718.8859297043514,eASyyyyyyyyy
319,Punch,MIRAMAR,8066.430113392789,GaliGay
320,P92,MIRAMAR,7613.830556574332,ReCwert01
321,P18C,MIRAMAR,3909.0327554991145,SonUvaMitch
322,P92,MIRAMAR,3672.8395073057577,Sokits
323,Punch,MIRAMAR,4163.168642105193,Savovo
324,P92,MIRAMAR,3179.0608176283768,Blackout29
325,P18C,MIRAMAR,3996.1854469523805,SonUvaMitch
326,Punch,MIRAMAR,3500.802142244688,Mayssv
327,Hit by Car,MIRAMAR,5606.376073980143,RoyalWhite
328,P18C,MIRAMAR,4000.0318661336937,SonUvaMitch
329,R45,MIRAMAR,5028.465635977838,Butter_My_Waifu
330,P18C,MIRAMAR,4151.2186530252775,SonUvaMitch
331,R45,MIRAMAR,3808.029475939623,Uncle1roh
332,P18C,MIRAMAR,3809.36071608203,OGBanana_
333,Punch,MIRAMAR,4127.673931543648,64689988
334,Punch,MIRAMAR,4106.141802255007,CStv-sx
335,Punch,MIRAMAR,5197.825473293617,Samson7
336,Punch,MIRAMAR,3734.6426305660093,WangKai0723
337,Hit by Car,MIRAMAR,6459.900503906001,Fish-Eats-Cats
338,Punch,MIRAMAR,3271.4900765805482,liaorenjin
339,Punch,MIRAMAR,3723.025082842312,maluoshashou
340,P1911,MIRAMAR,4775.319882879576,tiaochiyu
341,R45,MIRAMAR,3798.1145196353677,KokeoBokeo
342,Punch,MIRAMAR,3416.292561490892,wqsuibiandani
343,R45,MIRAMAR,2069.0509004376863,ainixifu
344,Hit by Car,MIRAMAR,2607.3112716039486,STONECOKILLER
345,Punch,MIRAMAR,3882.22729207513,Its_Baggins
346,R45,MIRAMAR,3807.3019417462806,KokeoBokeo
347,P92,MIRAMAR,7560.230481557821,soldierboy1812
348,P1911,MIRAMAR,5197.134101345183,qyqw418
349,P92,MIRAMAR,3713.540152376705,DJDJDJCOME
350,P92,MIRAMAR,4610.962255169305,TR0LLZOR
351,P92,MIRAMAR,3822.2545615120926,erode90
352,P92,MIRAMAR,3818.112266536567,erode90
353,Hit by Car,MIRAMAR,5706.676764093968,flashzor
354,Hit by Car,MIRAMAR,6762.148591238217,NZ-Madoc
355,Hit by Car,MIRAMAR,6156.557917580408,MMMJJ123
356,Hit by Car,MIRAMAR,3947.517513287813,erode90
357,P92,MIRAMAR,4616.534392815134,TR0LLZOR
358,P92,MIRAMAR,3878.6102386799575,erode90
359,P1911,MIRAMAR,3167.9092167019244,wuxuan520
360,Punch,MIRAMAR,3171.3270788520063,HuangJian147
361,P1911,MIRAMAR,4877.566771416358,XiaoBao_Ks
362,P1911,MIRAMAR,3278.268061694315,Deathsavage
363,Hit by Car,MIRAMAR,3229.4871160252364,Deathsavage
364,P92,MIRAMAR,9127.078280824373,17sos
365,Punch,MIRAMAR,3746.806180459299,69Rip_Pissmin420
366,Punch,MIRAMAR,4580.555101371994,Barnetti
367,P18C,MIRAMAR,4582.482466623195,Tim1211
368,Hit by Car,MIRAMAR,2665.6857339335784,caishenxxxx
369,Pan,MIRAMAR,3672.6869376206027,yizhixiaodaidai
370,Hit by Car,MIRAMAR,4597.246224546168,Nvshenroro
371,Hit by Car,MIRAMAR,9176.912396337942,Crazy-Bull
372,Punch,MIRAMAR,9238.029797551695,sbyaozi
373,P1911,MIRAMAR,7750.812238834456,PandaTV-YeYe
374,P92,MIRAMAR,4555.435872419345,NA-susanna
375,Hit by Car,MIRAMAR,5018.034586162694,Nexussfire
376,Hit by Car,MIRAMAR,4185.814260066971,YUJJXING
377,P92,MIRAMAR,3792.9705100684605,asdjaskfpadf
378,Punch,MIRAMAR,5557.8122184041085,ColorFul--
379,Hit by Car,MIRAMAR,3845.960472691835,ACanOMonster
380,P1911,MIRAMAR,4040.8524319387116,Spinichiwa
381,Hit by Car,MIRAMAR,5787.5833950506485,yimingshashou
382,Hit by Car,MIRAMAR,3801.6562157630715,cyl6
383,Punch,MIRAMAR,4648.1217579665445,huangxiaohua2
384,P1911,MIRAMAR,3279.846004835288,XD_dazui
385,Hit by Car,MIRAMAR,3246.7265926069294,KingQiuSheng
386,P92,MIRAMAR,3734.623522217601,Stuffedbutt
387,Pan,MIRAMAR,4958.167778449011,TheKcoy
388,Hit by Car,MIRAMAR,3249.6204750327383,KingQiuSheng
389,Punch,MIRAMAR,6013.538759871835,GothicH
390,Hit by Car,MIRAMAR,3870.860333451079,Ya0shu1
391,Punch,MIRAMAR,3764.6148299353285,Yisheng5
392,R45,MIRAMAR,3743.4593498854774,JSY629
393,P1911,MIRAMAR,3789.556457733411,zcycsb
394,R45,MIRAMAR,3737.3505188486133,JSY629
395,P92,MIRAMAR,3837.6739058978164,zhuzezezhu
396,P92,MIRAMAR,3745.2294204873488,BrantHero
397,Punch,MIRAMAR,4436.310238497416,NICK_HUPE3
398,Pan,MIRAMAR,6117.986206931166,saoqidexiaolei
399,P1911,MIRAMAR,3816.633360853122,WY5ljer
400,P92,MIRAMAR,3815.691606972581,IbrahimMoh
401,Punch,MIRAMAR,2155.5233709120394,Bchiiiii
402,P1911,MIRAMAR,1988.2384723055736,chiyong
403,P1911,MIRAMAR,2195.345916461686,kseand
404,R45,MIRAMAR,2024.9238379361332,OpenChikenBoy
405,R45,MIRAMAR,4560.387036932831,Bloo_And_Nao
406,Hit by Car,MIRAMAR,5325.511110162948,zxgofshy
407,P1911,MIRAMAR,4457.701325854952,8jdkuangfeng
408,Punch,MIRAMAR,3733.808302617182,channa65
409,Hit by Car,MIRAMAR,3252.7816436909807,Azrael168
410,Hit by Car,MIRAMAR,6294.678424034463,F717717
411,P92,MIRAMAR,4682.595629520875,Luochengcheng
412,Punch,MIRAMAR,3711.194316760711,PG_HD
413,Hit by Car,MIRAMAR,5343.881392126606,BOwozhichiji
414,Hit by Car,MIRAMAR,6452.076066013558,404-NotFound-404
415,Hit by Car,MIRAMAR,5128.539401753778,12Viscount12
416,R45,MIRAMAR,3031.2546876477154,Goodale
417,P1911,MIRAMAR,3187.615944547429,asdsadasdasfas
418,Hit by Car,MIRAMAR,6829.683938253366,DYmogul53
419,Punch,MIRAMAR,2541.6787878096025,hyfdwx1314
420,R45,MIRAMAR,3805.965768222304,Techsuport1
421,Punch,MIRAMAR,2940.5386323894404,hyfdwx1314
422,Hit by Car,MIRAMAR,3253.952378235736,IQ990
423,P92,MIRAMAR,4441.782389087741,Bigbear_2tap
424,R45,MIRAMAR,2566.567648574228,Goodale
425,P1911,MIRAMAR,6174.552398710371,t0ns
426,P18C,MIRAMAR,4852.3704093566475,Sparenoarrows
427,P92,MIRAMAR,4669.118202660969,CazadorGeof
428,Hit by Car,MIRAMAR,5043.150314839425,NYak47
429,P92,MIRAMAR,4664.196434081759,CazadorGeof
430,Punch,MIRAMAR,8862.057206373529,CPope22
431,P1911,MIRAMAR,3807.371986072414,2Deluxe
432,Hit by Car,MIRAMAR,4594.58939900836,The_Optimist
433,Hit by Car,MIRAMAR,4438.6090022079,edgeygrandpa
434,Hit by Car,MIRAMAR,5424.893801871885,MrDylanHall
435,Hit by Car,MIRAMAR,4278.648066841792,NatorGaming
436,P92,MIRAMAR,2974.490698071352,Lawsonmd
437,P1911,MIRAMAR,9652.306982233627,Monster-Panda
438,P1911,MIRAMAR,3797.427894822626,Wyrd
439,Punch,MIRAMAR,2949.07154473675,INSUFFLATE
440,Punch,MIRAMAR,4558.056945008476,agentnuckingfutz
441,R45,MIRAMAR,2187.240193444012,McYYY25
442,P1911,MIRAMAR,5086.442505688726,2879352912
443,P1911,MIRAMAR,3219.0792846492614,pjb847668991
444,P1911,MIRAMAR,4762.18360144892,MaxJeason
445,P92,MIRAMAR,3583.4195084590638,Abbadon_LOA
446,P92,MIRAMAR,5097.166667541194,1994NTK
447,Punch,MIRAMAR,4546.365421187456,SUNXINWEI1997
448,Hit by Car,MIRAMAR,5372.414480962633,XHM011
449,P1911,MIRAMAR,4741.5778195048115,KEHAIQIANG
450,P92,MIRAMAR,5097.85753301306,1994NTK
451,Punch,MIRAMAR,4739.2509306108705,KEHAIQIANG
452,Punch,MIRAMAR,3787.0965861298023,D1guagua
453,P1911,MIRAMAR,6425.010277558551,wu_gui
454,P1911,MIRAMAR,6435.061489066985,wu_gui
455,P1911,MIRAMAR,5470.94446934092,Danixiaodandan
456,Punch,MIRAMAR,3692.377924547405,MS_003
457,Punch,MIRAMAR,7675.486981991566,kevin227
458,Hit by Car,MIRAMAR,6527.111291151162,aaronnoodle
459,Punch,MIRAMAR,3750.7844672794786,DynastyLL
460,P1911,MIRAMAR,3747.632306821602,DynastyLL
461,P1911,MIRAMAR,4452.1661652742705,oooxxo
462,Punch,MIRAMAR,4348.950532064489,little-sadio
463,P1911,MIRAMAR,3812.4688820796955,NganTo
464,P92,MIRAMAR,3745.6280647229246,Shidiaodiao
