,weapon,map,distance,killer name
1853,Punch,MIRAMAR,4576.040817937926,Lv_pang_pang
1854,Pan,MIRAMAR,2265.9211305180065,Duan0906
1855,Hit by Car,MIRAMAR,4341.11146061985,BiuToy
1856,Hit by Car,MIRAMAR,5181.60720606657,HG_5201314
1857,R45,MIRAMAR,3761.8024300200823,MorCola
1858,P92,MIRAMAR,3668.9042099402104,HuuHungDz
1859,P92,MIRAMAR,5667.465985585181,Llxjoke
1860,Punch,MIRAMAR,2250.420418679363,cuisiting
1861,Punch,MIRAMAR,2238.3868299123365,cuisiting
1862,Punch,MIRAMAR,2236.034636602092,cuisiting
1863,Hit by Car,MIRAMAR,4051.7551019281755,huige168168
1864,Punch,MIRAMAR,2242.105310909815,cuisiting
1865,Punch,MIRAMAR,4644.457317389944,Zhaozhenxing999
1866,Punch,MIRAMAR,4614.124002512395,guangto666
1867,Punch,MIRAMAR,4639.686744218945,Zhaozhenxing999
1868,Punch,MIRAMAR,6612.213701261126,yubaba365886
1869,P1911,MIRAMAR,6606.661119764885,yubaba365886
1870,Punch,MIRAMAR,3664.5505821796214,J_CHE
1871,Punch,MIRAMAR,3750.691754770845,BreckenTav
1872,Punch,MIRAMAR,3130.9974147471216,Angeloud
1873,Punch,MIRAMAR,3126.4833429336804,Angeloud
1874,Punch,MIRAMAR,3698.3021724659006,rrrrl
1875,Punch,MIRAMAR,3127.893889696138,Angeloud
1876,P1911,MIRAMAR,2602.7154173566496,erge66666
1877,R45,MIRAMAR,4584.851243957649,JINAAGE
1878,Hit by Car,MIRAMAR,4464.174508421574,Thunder_Bird
1879,P92,MIRAMAR,3262.0208431236306,qiuqiugun
1880,Punch,MIRAMAR,4864.779563689294,zzzzboyyy
1881,R45,MIRAMAR,4998.574626642379,Nichundeyaosi
1882,Hit by Car,MIRAMAR,5791.23831593503,xidadapppp
1883,Hit by Car,MIRAMAR,3028.020365388912,haijing007
1884,Hit by Car,MIRAMAR,8449.824339766656,DaSBallchinian
1885,Punch,MIRAMAR,2203.107748506187,ZhaoxiaoYu777
1886,Punch,MIRAMAR,2198.1834795471464,TANG-
1887,Punch,MIRAMAR,3550.2307632721563,NanayFucker
1888,Hit by Car,MIRAMAR,6743.221305419243,AAA-QI
1889,P1911,MIRAMAR,2840.26360211724,WUYISX
1890,Hit by Car,MIRAMAR,2801.2549783011546,dajiba521
1891,Pan,MIRAMAR,6880.832481690134,zAp-W
1892,P1911,MIRAMAR,3757.8255697518744,DajDAlCJ
1893,P92,MIRAMAR,2183.477125834388,#unknown
1894,Hit by Car,MIRAMAR,2331.097287319,UbErWHAT
1895,Punch,MIRAMAR,4573.37044013734,huihuitu
1896,Punch,MIRAMAR,4600.573665770389,NextMIYA
1897,P92,MIRAMAR,4608.214888840254,NextMIYA
1898,Crowbar,MIRAMAR,4420.66567727373,VTLegend-1
1899,Punch,MIRAMAR,9240.515707268833,ChinaTLJiace
1900,P92,MIRAMAR,3816.5964855082593,EdwardLBC
1901,Punch,MIRAMAR,6208.749154454645,MELCAIA
1902,R45,MIRAMAR,3800.2784817680135,2HT5201314
1903,P92,MIRAMAR,9255.170475912719,titan_furry
1904,P92,MIRAMAR,9261.789296983872,titan_furry
1905,Punch,MIRAMAR,3798.9668498297,DbSzX
1906,P92,MIRAMAR,3885.6525721484672,Yawnn
1907,Punch,MIRAMAR,4633.691602000828,Ms_JTIn
1908,P1911,MIRAMAR,3698.5209873657604,IIIIan
1909,P18C,MIRAMAR,3495.761349332217,IIIIan
1910,P18C,MIRAMAR,3495.576899761326,IIIIan
1911,Punch,MIRAMAR,4555.317044396032,TXEclipse
1912,R45,MIRAMAR,3228.1169252618474,TATSUMI_T
1913,Punch,MIRAMAR,6518.537405569629,Devydevitz69
1914,Punch,MIRAMAR,5001.349100547715,Devydevitz69
1915,Hit by Car,MIRAMAR,5739.463293948311,simonthomas6
1916,R45,MIRAMAR,7190.706702169475,PeckerSue
1917,P1911,MIRAMAR,3911.805386157778,millejos
1918,P1911,MIRAMAR,4516.68064495388,Kuhamaruu
1919,Punch,MIRAMAR,5002.176756778162,Devydevitz69
1920,P1911,MIRAMAR,3579.7427613705704,Painkiller808
1921,Hit by Car,MIRAMAR,6654.172500795723,AnYang-ZJZ
1922,P92,MIRAMAR,3734.532630269148,SisyphusBeHappy
1923,Punch,MIRAMAR,4561.278469178789,ID54
1924,P1911,MIRAMAR,3271.4582921373153,anhhao03
1925,Punch,MIRAMAR,3198.9840805921494,AobGG
1926,Punch,MIRAMAR,3276.1125098178477,anhhao03
1927,Hit by Car,MIRAMAR,4757.197194249782,Youngwoodcutter2
1928,Punch,MIRAMAR,4940.646085511489,Cildakanwang
1929,P92,MIRAMAR,3725.23081036397,Opsppose
1930,Punch,MIRAMAR,4830.908143000858,Fei986961164
1931,Punch,MIRAMAR,4668.887124850311,xc5678
1932,Pan,MIRAMAR,4664.618500504515,hhzadj287212
1933,Punch,MIRAMAR,3838.165310454891,Cheese-Puffs
1934,Punch,MIRAMAR,3194.511430909271,PDDPD
1935,P92,MIRAMAR,4791.8135396408115,rewqdsa
1936,Crowbar,MIRAMAR,3875.3247283432906,EartsQuake
1937,P18C,MIRAMAR,3711.453107979811,MyParentsBeatMe
1938,Punch,MIRAMAR,8766.723544013921,Gangyml
1939,P92,MIRAMAR,5572.233962116541,KAiFate
1940,Punch,MIRAMAR,5576.966754547225,Scarer
1941,Hit by Car,MIRAMAR,3819.799432873406,CnAittle
1942,Hit by Car,MIRAMAR,3811.9417529484886,CnAittle
1943,P92,MIRAMAR,9163.640398841992,Head_of_Rooster
1944,P92,MIRAMAR,9163.573398412325,Head_of_Rooster
1945,P92,MIRAMAR,9163.62368936765,Head_of_Rooster
1946,Hit by Car,MIRAMAR,3461.6113897399,jony19
1947,P92,MIRAMAR,9163.62522847421,Head_of_Rooster
1948,P92,MIRAMAR,3188.421282243926,JonnyBoy_SD
1949,Pan,MIRAMAR,6719.3263205177045,Laizhaohao
1950,Punch,MIRAMAR,3714.9844187982803,China_chenggege
1951,Punch,MIRAMAR,3809.288617178016,Lametation
1952,Punch,MIRAMAR,3753.1345687583603,i_love_flatchest
1953,Punch,MIRAMAR,2968.6371257063397,TTTTTTTTTTgg
1954,P92,MIRAMAR,4731.664159476769,lufeishiBBguai
1955,Punch,MIRAMAR,3715.8012194844327,weihaonan990212
1956,P92,MIRAMAR,4730.725014816439,lufeishiBBguai
1957,P92,MIRAMAR,5650.503242299132,God_GM
1958,P1911,MIRAMAR,5259.547638702496,kennyWonderchild
1959,Punch,MIRAMAR,6879.8050400383445,Rubiocens
1960,Punch,MIRAMAR,6607.653854179258,SeththeRipper
1961,P1911,MIRAMAR,4633.347426131781,Araliea
1962,P92,MIRAMAR,6480.065456981126,kakoikus
1963,Punch,MIRAMAR,6474.249925890488,kakoikus
1964,P1911,MIRAMAR,3538.7126527986134,shane0000000001
1965,Punch,MIRAMAR,3840.0381543230787,Eum2weixiao
1966,P1911,MIRAMAR,6915.354318108148,GOD--Ke
1967,Hit by Car,MIRAMAR,4414.310180514505,Andy70450
1968,P1911,MIRAMAR,4596.795490593093,Thomson-chen
1969,P92,MIRAMAR,4643.957259695227,Worrie1
1970,Punch,MIRAMAR,5849.897367339875,ZOM_BOY
1971,Punch,MIRAMAR,5850.92572993605,ZOM_BOY
1972,Punch,MIRAMAR,5841.960434818546,ZOM_BOY
1973,P1911,MIRAMAR,5773.978678086423,ZOM_BOY
1974,Punch,MIRAMAR,3724.208301319624,HHbe
1975,P18C,MIRAMAR,3832.142808731429,CrazyJack-1
1976,P18C,MIRAMAR,6070.957513835606,CrazyJack-1
1977,P1911,MIRAMAR,3260.463252134733,show-u
1978,R45,MIRAMAR,3730.908124921867,LBZ123321
1979,Punch,MIRAMAR,3795.816047223574,Dontae
1980,P1911,MIRAMAR,4818.797600328323,Kreyowitz
1981,P1911,MIRAMAR,3801.8219608315435,luther1021
1982,Hit by Car,MIRAMAR,4464.53199107902,Wimmmm
1983,P92,MIRAMAR,5512.361012417546,abcchang
1984,Punch,MIRAMAR,6593.478059322333,WaNd_A
1985,P92,MIRAMAR,3801.5681550775853,myq_1222
1986,P92,MIRAMAR,6728.761197021781,DickyMin
1987,Punch,MIRAMAR,3196.367149861386,Zhangziche_c1
1988,Pan,MIRAMAR,7276.901963132457,YAODAJIE
1989,Hit by Car,MIRAMAR,5805.839001042054,13657993731
1990,P1911,MIRAMAR,3172.9299654029555,ChenxianshengCC
1991,Punch,MIRAMAR,2625.3245946520597,ruanniguai123
1992,Pan,MIRAMAR,4582.915377004576,pandaTV-1856
1993,P92,MIRAMAR,5173.604365245762,PeterChi
1994,Punch,MIRAMAR,8356.407980264787,chenjiale2
1995,Punch,MIRAMAR,3494.2062591989325,ACER009
1996,Punch,MIRAMAR,3779.3780437486007,HangZhouYiPao
1997,P1911,MIRAMAR,3643.1025498337262,Vamparagon
1998,Hit by Car,MIRAMAR,3368.725852356793,gzrshuaibi
1999,R45,MIRAMAR,3347.2239334130304,2799538970
2000,P18C,MIRAMAR,4822.508470396708,Emotiona1997
2001,Punch,MIRAMAR,2297.680310623086,JHD_DaKaiZi
2002,Hit by Car,MIRAMAR,4518.702362591832,MaYang_66
2003,Punch,MIRAMAR,4646.900917644898,DouYuTV69
2004,Hit by Car,MIRAMAR,6010.305156338153,kissmeplease
2005,Punch,MIRAMAR,6017.756069140225,kissmeplease
2006,P1911,MIRAMAR,4918.345146210258,super-thl
2007,P1911,MIRAMAR,3210.351855516308,jdawg3636
2008,P1911,MIRAMAR,4888.839603121071,Super-DPC
2009,Pan,MIRAMAR,3793.1062674442696,CrispyKitties
2010,P18C,MIRAMAR,4923.552659883409,QGYZQ
2011,Punch,MIRAMAR,6018.725800082274,kissmeplease
2012,Punch,MIRAMAR,7313.411088744429,AsmeAsyou
2013,P1911,MIRAMAR,4939.207522006339,super-thl
2014,Punch,MIRAMAR,3712.01464418259,BIUdake
2015,P1911,MIRAMAR,3695.156132094691,etyn1985
2016,Hit by Car,MIRAMAR,3375.6602821768074,shehuinisuige
2017,Punch,MIRAMAR,3724.840046991683,zzw_vz
2018,Hit by Car,MIRAMAR,4608.098668004625,Dannierbolihu
2019,Hit by Car,MIRAMAR,6310.930738836705,RazerMars
2020,Hit by Car,MIRAMAR,6967.696056247358,wangdafeng666
2021,Hit by Car,MIRAMAR,2237.143766693817,Cuiyinga
2022,Punch,MIRAMAR,6971.960015153271,junlin66
2023,Punch,MIRAMAR,3872.7725838237648,sweetyDZY
2024,Punch,MIRAMAR,2563.039399971534,Akainu-cold
2025,Punch,MIRAMAR,3875.125528694522,Ming_Jie
2026,P92,MIRAMAR,3206.741110174627,XiaoPang1ad1
2027,R45,MIRAMAR,5112.547441175094,BoshDCC
2028,P1911,MIRAMAR,3681.098531695396,Fananzinho
2029,R45,MIRAMAR,5102.404971143118,BoshDCC
2030,R45,MIRAMAR,5098.823199914761,BoshDCC
2031,R45,MIRAMAR,5104.344036224831,BoshDCC
2032,Punch,MIRAMAR,4031.8089834098087,AAA1OO
2033,P92,MIRAMAR,6179.578965272634,Daddy_Kronk
2034,P1911,MIRAMAR,4980.729032226206,Poseidus
2035,P92,MIRAMAR,6751.17568214137,Duzun0604
2036,Punch,MIRAMAR,6176.702238010992,baby0405
2037,Punch,MIRAMAR,4957.613711671574,EmporerJadson
2038,P1911,MIRAMAR,6185.166156287882,staticshook
2039,Punch,MIRAMAR,5166.881502890304,AAA1OO
2040,P92,MIRAMAR,4863.4979875378785,Da_JJ_a
2041,Punch,MIRAMAR,4605.495065660693,NakkuCN
2042,Hit by Car,MIRAMAR,5071.950567488705,haojiyou007
2043,P92,MIRAMAR,4369.499924319144,Trac-tor
2044,Punch,MIRAMAR,4667.746038212662,EasyMood
2045,Hit by Car,MIRAMAR,4746.4007095508705,Panda-Tv-gg6
2046,P1911,MIRAMAR,3866.3480219495245,ykj74111
2047,Hit by Car,MIRAMAR,4814.767288931522,Qinghairen1990
2048,Machete,MIRAMAR,4910.429407276312,wang150467
2049,P92,MIRAMAR,3273.1821993694452,bYd-Bqx
2050,P18C,MIRAMAR,2105.247744221093,f111111111111111
2051,Punch,MIRAMAR,4645.846475242268,fAnJy_1tAp
2052,Punch,MIRAMAR,6315.913794812672,BlazingArse
2053,Punch,MIRAMAR,6397.949748172977,FENDI-BIUBIU
2054,P92,MIRAMAR,6677.290006947804,Tuna_Toucher
2055,Punch,MIRAMAR,3732.577628552285,Yeuzi
2056,Punch,MIRAMAR,3210.4864309953095,Grunnz
2057,Punch,MIRAMAR,1575.4234764865603,wangwei0415
2058,Hit by Car,MIRAMAR,1577.0561183550192,wangwei0415
2059,P1911,MIRAMAR,3599.6813401069267,Drunkensyn
2060,P92,MIRAMAR,3712.007273043656,AE86_Ha1
2061,Hit by Car,MIRAMAR,3870.9315758088514,Dav2der
2062,Pan,MIRAMAR,4857.262127506503,ShayFreeze
2063,Punch,MIRAMAR,5685.712701881796,Dav2der
2064,R45,MIRAMAR,4780.21073284735,BURNSYY
2065,Punch,MIRAMAR,3755.0389102715035,glockcoma420
2066,Punch,MIRAMAR,4355.0790263700155,h2okeep
2067,P92,MIRAMAR,7335.533472262395,LBYGOGOGO
2068,Punch,MIRAMAR,4857.730864660989,Fopoldes
2069,Punch,MIRAMAR,9242.73294346845,#unknown
2070,Punch,MIRAMAR,7401.677059779426,#unknown
2071,P92,MIRAMAR,9040.008774431859,RSJZ
2072,Punch,MIRAMAR,8822.364429433415,srgthrigui
2073,P92,MIRAMAR,8137.296482707325,Styggenlol
2074,P92,MIRAMAR,7835.553842980724,2000-K
2075,Punch,MIRAMAR,9244.956699382696,#unknown
2076,Hit by Car,MIRAMAR,3896.209156666259,WeCxn
2077,Hit by Car,MIRAMAR,7090.979960436851,#unknown
2078,P92,MIRAMAR,8148.315272304391,Styggenlol
2079,Pan,MIRAMAR,4604.159292585021,Leohhhhhh
2080,R45,MIRAMAR,4980.329658312044,BabyWithaShotgun
2081,P1911,MIRAMAR,4640.185333752629,Gistat
2082,Pan,MIRAMAR,4590.642698673248,Leohhhhhh
2083,Hit by Car,MIRAMAR,4353.58752609684,klauter
2084,Punch,MIRAMAR,4581.0879739652455,zhangjin22
2085,P92,MIRAMAR,4853.744215451201,yifangaygay
2086,P1911,MIRAMAR,4540.716222294452,CantStumpTrump
2087,Punch,MIRAMAR,4586.305993473287,CantStumpTrump
2088,Punch,MIRAMAR,4955.736563332841,MORECAN
2089,P92,MIRAMAR,4653.904387814601,CGUxXB3at
2090,R45,MIRAMAR,7275.199433643658,Lucky_Luis
2091,Hit by Car,MIRAMAR,3917.316408865258,zhanxiaotu
2092,P92,MIRAMAR,3848.4702740608504,GOGO_Shakalaka
2093,Punch,MIRAMAR,3918.4923368216505,brekeley
2094,P92,MIRAMAR,3841.6024230350804,roke--10
2095,Hit by Car,MIRAMAR,3046.1218270482877,WSHIZHOGUOREN
2096,Punch,MIRAMAR,4202.411950660358,AYuan777777
2097,Punch,MIRAMAR,2879.8743255227296,AYuan777777
2098,Punch,MIRAMAR,4239.30996230955,AYuan777777
2099,Punch,MIRAMAR,3709.256735191702,Empressix
2100,P18C,MIRAMAR,3239.534725867281,dungau2k3
2101,Hit by Car,MIRAMAR,3630.3963939742166,LLLLLLLLL1994
2102,Hit by Car,MIRAMAR,6364.611388020875,Glvemea98K
2103,Punch,MIRAMAR,4234.332135287571,AYuan777777
2104,P92,MIRAMAR,3287.3229669340376,Jia_de_ba
2105,Punch,MIRAMAR,6418.661716374996,TTTATTT4
2106,P1911,MIRAMAR,3682.1062639084716,Muse-00
2107,P1911,MIRAMAR,3719.5529409352403,wesdad
2108,Hit by Car,MIRAMAR,6382.491001848729,Johnny_Sin
2109,Punch,MIRAMAR,4895.100494123691,frostysock
2110,Hit by Car,MIRAMAR,3830.281127027754,Johnny_Castle
2111,P1911,MIRAMAR,3743.6041190191304,GageK
2112,P92,MIRAMAR,3764.1667243226616,lizijiadelong
2113,P1911,MIRAMAR,3490.4892209923814,Forensyc
2114,Punch,MIRAMAR,3478.6294752514245,PandaTV913728
2115,Crowbar,MIRAMAR,3867.057361027374,hostiledunks
2116,Punch,MIRAMAR,2164.52122153607,Ckool11
2117,Punch,MIRAMAR,4624.09072060335,Rascalhai
2118,Punch,MIRAMAR,3044.0665634537304,214549799
2119,Punch,MIRAMAR,3709.5097734365118,bazhuayouyu
2120,P1911,MIRAMAR,3826.889243801289,Hukcebein
2121,Punch,MIRAMAR,6652.668672451454,Osht
2122,Punch,MIRAMAR,6627.100792416922,Osht
2123,P92,MIRAMAR,3270.938642768464,Amazing_797
2124,P92,MIRAMAR,3741.7032812079046,966ztc669
2125,R45,MIRAMAR,4585.1075824292275,4AMccc
2126,P92,MIRAMAR,3654.9598452219693,sanshao13
2127,P1911,MIRAMAR,4602.859339275533,Super-Hi
2128,Hit by Car,MIRAMAR,1631.4944829502183,Viktum
2129,Hit by Car,MIRAMAR,1692.9316774430088,gamerplayer2082
2130,P1911,MIRAMAR,4515.418939304303,Super-Hi
2131,P92,MIRAMAR,4687.001961344799,Sauce-Boss
2132,P92,MIRAMAR,4671.084862301796,Sauce-Boss
2133,P92,MIRAMAR,4656.509538771933,Sauce-Boss
2134,P1911,MIRAMAR,5080.4337205468,Tangyonghang
2135,Punch,MIRAMAR,4912.308746017701,LowkeyZN
2136,P92,MIRAMAR,3272.521210583974,Akamanto3
2137,P92,MIRAMAR,3280.174547954727,Because-ml
2138,P1911,MIRAMAR,3290.257956209057,hjvghjkvjkh
2139,Punch,MIRAMAR,3211.478412202393,grey_is_my_shen
2140,Punch,MIRAMAR,4931.9792869643115,Dingleroot
2141,P1911,MIRAMAR,4493.2611917262275,GodsSatyr
2142,Punch,MIRAMAR,4984.689546008658,ls897114755
2143,Pan,MIRAMAR,4643.773636669643,NiuXGe
2144,P92,MIRAMAR,3264.178479151224,BadBuddhist08
2145,Punch,MIRAMAR,4473.111006441602,moon60429
2146,Pan,MIRAMAR,4622.599703758265,NiuZGe
2147,Punch,MIRAMAR,4982.524465464168,JulianKyle
2148,Punch,MIRAMAR,4984.5315760654985,SWLeeaholic
2149,R45,MIRAMAR,3849.7205062445764,winter5612
2150,Punch,MIRAMAR,4441.738677117893,Westbrook_0_0
2151,P1911,MIRAMAR,4741.062646041497,KOLBAZZKO
2152,Hit by Car,MIRAMAR,5925.061519859942,XDLan02
2153,P92,MIRAMAR,3755.7254065293437,zivwangMAX
2154,Punch,MIRAMAR,4433.099047731394,BrooliynJoseph
2155,P1911,MIRAMAR,4839.576711061516,KOLBAZZKO
2156,Hit by Car,MIRAMAR,3934.363978702657,VWDubz
2157,Punch,MIRAMAR,4526.552968601273,20021218
2158,Punch,MIRAMAR,4608.569805515048,EverydaySadist
2159,P92,MIRAMAR,4419.0340430363285,Sjy_LoneWolf
2160,Punch,MIRAMAR,3659.156729453933,hamsterkiller66
2161,P92,MIRAMAR,4411.046086544211,Sjy_LoneWolf
2162,P92,MIRAMAR,3877.4630041779897,haoxuekehule
2163,Punch,MIRAMAR,7832.87344882732,CHINNANO19
2164,Hit by Car,MIRAMAR,5233.858915069549,recall-zero
2165,Punch,MIRAMAR,4949.576984273,jdyizukai
2166,P1911,MIRAMAR,3772.831484429831,Sebastien1
2167,Punch,MIRAMAR,4700.510524760582,Captain___Daddy
2168,Punch,MIRAMAR,5758.867920581354,Akko-King
2169,Hit by Car,MIRAMAR,4526.95792871648,BloodyAmoeba
2170,P1911,MIRAMAR,3670.631102433613,SoulmateWX
2171,Hit by Car,MIRAMAR,4531.010949676573,ridiculousXD
2172,Hit by Car,MIRAMAR,7471.2374065037575,MannyIdeas
2173,Punch,MIRAMAR,5732.331786803692,Akko-King
2174,Punch,MIRAMAR,5703.977458532774,DJJaa123
2175,P92,MIRAMAR,3279.9052412562164,masterYEET
2176,Punch,MIRAMAR,5739.359656486079,Akko-King
2177,Punch,MIRAMAR,5726.876559500824,Akko-King
2178,Punch,MIRAMAR,8595.768402179121,Beat93
2179,Punch,MIRAMAR,2866.546196414947,machairodus_
2180,P92,MIRAMAR,5068.581986387317,mglyiliqi
2181,Punch,MIRAMAR,4236.878417284357,wodeifuck
2182,Hit by Car,MIRAMAR,5068.469421567916,pool-jver
2183,Punch,MIRAMAR,3218.5729396715556,Harry-Luu
2184,Punch,MIRAMAR,2842.8814148922916,wodeifuck
2185,Punch,MIRAMAR,3752.24640789301,yyh5009
2186,P92,MIRAMAR,5100.770827663698,kyhbest
2187,P1911,MIRAMAR,3699.0537886990774,chenbaolin
2188,Hit by Car,MIRAMAR,6955.058828469103,DHman
2189,P1911,MIRAMAR,3702.658197658136,chenbaolin
2190,Punch,MIRAMAR,5075.3814292037205,tianJB2
2191,P1911,MIRAMAR,4894.83487679462,exnein
2192,Punch,MIRAMAR,4585.556083183151,NaMei_kls
2193,Hit by Car,MIRAMAR,4580.27792561565,sonicmike19
2194,Punch,MIRAMAR,8683.421235799746,GIveMeSevenKISs
2195,Punch,MIRAMAR,8712.112532297606,StyleXF
2196,Punch,MIRAMAR,2594.6729483087074,Nephilimz
2197,Punch,MIRAMAR,4837.943073964078,chulian_tian
2198,Punch,MIRAMAR,2599.3080244663656,Nephilimz
2199,Punch,MIRAMAR,2613.0856836738367,Nephilimz
2200,P1911,MIRAMAR,3665.259784190065,cliff124
2201,Punch,MIRAMAR,3382.4113883455984,Zhuzhusixsixsix
2202,P92,MIRAMAR,3806.5781220667204,Wolf_fire21
2203,P1911,MIRAMAR,3664.7351903353124,cliff124
2204,P92,MIRAMAR,5328.629460929798,bbaldwin61
2205,Hit by Car,MIRAMAR,6365.412182052707,jackey--love
2206,P92,MIRAMAR,3275.872196325736,Saejinn
2207,Hit by Car,MIRAMAR,6344.251656903358,jackey--love
2208,P1911,MIRAMAR,3784.1552264283505,Action
2209,P1911,MIRAMAR,3866.2352217290145,GBUArthos
2210,P92,MIRAMAR,3279.906473587471,Saejinn
2211,Punch,MIRAMAR,7130.762502570956,Riley_Smiley
2212,Punch,MIRAMAR,3711.924318015657,jiijyyyyyy
2213,Hit by Car,MIRAMAR,7217.98397542922,306tongzhi
2214,P1911,MIRAMAR,6489.860285347983,SlobbyYT
2215,Punch,MIRAMAR,2653.537077316237,luomu721
2216,P1911,MIRAMAR,3220.6451706496637,G16nn
2217,Punch,MIRAMAR,9003.785203241634,ozx123456
2218,R45,MIRAMAR,3197.486485421009,LUbenweiniu9999
2219,P1911,MIRAMAR,4157.038117923024,Benjamin21302
2220,Hit by Car,MIRAMAR,7331.981159486568,Stanley_DT
2221,Punch,MIRAMAR,2802.6877855844027,SKYBEAST135
2222,Punch,MIRAMAR,2180.9807409718223,WYZZLJJ
2223,Punch,MIRAMAR,3548.6118886158856,YWY1031
2224,Punch,MIRAMAR,2378.9755675533956,YWY1031
2225,P1911,MIRAMAR,4617.34487956986,LMlovez
2226,R45,MIRAMAR,3270.8003323691282,AndrewNathan
2227,Punch,MIRAMAR,3680.7945882720755,Z-yangyang
2228,Punch,MIRAMAR,3679.275911125585,Ganyang909
2229,Punch,MIRAMAR,2177.012872001679,fly_doger
2230,Punch,MIRAMAR,3568.5629836294047,YWY1031
2231,Hit by Car,MIRAMAR,3837.0981403952906,SundialDream
2232,Hit by Car,MIRAMAR,3650.6909895170534,PastaA
2233,R45,MIRAMAR,6068.667845112633,Hi_im_Jai
2234,P1911,MIRAMAR,4778.535520079347,SpaceEsp
2235,Hit by Car,MIRAMAR,5489.18078750919,aBangbangB
2236,Punch,MIRAMAR,5017.635843172559,123olddriver
2237,Punch,MIRAMAR,3652.8843637291616,SuperHeize
2238,Punch,MIRAMAR,3679.0991990594653,BaliBertian
2239,Hit by Car,MIRAMAR,4184.401869763108,TrentonDerek
2240,Hit by Car,MIRAMAR,4310.449866644663,lxhgod
2241,Hit by Car,MIRAMAR,4122.988181576076,TrentonDerek
2242,Pan,MIRAMAR,6165.029417517243,XGBsb
2243,Hit by Car,MIRAMAR,3210.8207950997516,PengYZ
2244,P1911,MIRAMAR,4611.9154790043585,AhirsRengar
2245,R45,MIRAMAR,3789.836418199076,DPsolo
2246,P1911,MIRAMAR,4877.301116291468,airwickk
2247,P1911,MIRAMAR,4608.017447106402,AhirsRengar
2248,R45,MIRAMAR,5133.086877470905,Tokyoo-hot
2249,P1911,MIRAMAR,3798.9092353470355,DPsolo
2250,Punch,MIRAMAR,1976.4648134732881,JhovanyLoLz
2251,Punch,MIRAMAR,3786.049626611094,Meters_Slurry
2252,Pan,MIRAMAR,3526.7199914994667,wule1234
2253,R45,MIRAMAR,3744.791644626574,Simonfei
2254,Punch,MIRAMAR,3280.5570449210295,Hour1ess
2255,P92,MIRAMAR,3886.597950477641,pengpaiQQQ
2256,Hit by Car,MIRAMAR,4142.531972986691,YanShop0009
2257,Hit by Car,MIRAMAR,4156.102990110327,quede925
2258,P92,MIRAMAR,2052.911055437376,Np6666666PP
2259,Punch,MIRAMAR,3517.5791378617196,xiaoleiaaaa
2260,Punch,MIRAMAR,4631.60630899756,WTFwasthat
2261,P92,MIRAMAR,5730.196099911591,StarGazingTV
2262,P92,MIRAMAR,4863.768355000472,sgagaga
2263,Punch,MIRAMAR,4656.199888182315,DouYu3760084
2264,P1911,MIRAMAR,3740.7953898594883,oldmanpush2cars
2265,R45,MIRAMAR,7653.779680456251,9Ninefingers
2266,Punch,MIRAMAR,3724.575540859656,licencc
2267,Punch,MIRAMAR,3833.887353247745,Smallwolf1
2268,Punch,MIRAMAR,3746.663639042341,Master_Lola
2269,Pan,MIRAMAR,4814.981553973909,HalfSumo
2270,Hit by Car,MIRAMAR,3789.8041968625503,ZeroSTCK
2271,Punch,MIRAMAR,2908.600473295987,HopeToAlive
2272,P92,MIRAMAR,3712.822913448068,baoxiuqiang
2273,Punch,MIRAMAR,2909.64234959186,ArmsBrother
2274,P92,MIRAMAR,2766.89001167466,4AmPeppa
2275,P92,MIRAMAR,3182.323035671426,PhatQuang
2276,Punch,MIRAMAR,2499.081037416332,HopeToAlive
2277,Punch,MIRAMAR,2913.266243889384,super-b-man
2278,Punch,MIRAMAR,2887.6154111267933,A-cup-man
2279,Punch,MIRAMAR,2909.7784265409696,ArmsBrother
2280,Punch,MIRAMAR,2824.7890246901625,Kevin6aizhongguo
2281,Hit by Car,MIRAMAR,3241.9520536028904,MLGB_AWM
2282,Punch,MIRAMAR,2763.089770431826,zzy0727
2283,Hit by Car,MIRAMAR,2111.1499499685,shame7less
2284,Punch,MIRAMAR,2220.8551325505227,shame7less
2285,Punch,MIRAMAR,6198.70529811355,RENMAO1990
2286,Punch,MIRAMAR,6058.193057526806,devil2001
2287,P1911,MIRAMAR,2128.9595049342765,weisenmo
2288,P1911,MIRAMAR,4664.255754335304,WANlaoyao
2289,Punch,MIRAMAR,3709.6354212872457,XiaoKeAi0479
2290,Punch,MIRAMAR,4084.6203697883598,Rnu-yuan
2291,Hit by Car,MIRAMAR,4154.9611172365985,SexyGrandpa69
2292,P92,MIRAMAR,3710.6354629602192,ppxken
2293,R45,MIRAMAR,4592.3772107823415,dapanji_seattle
2294,P92,MIRAMAR,3749.859422402392,WorstPlayer_WW
2295,R45,MIRAMAR,3280.1535942964624,FWyangshu
2296,R45,MIRAMAR,3285.254783437656,caijiadiyishua
2297,P92,MIRAMAR,3798.3745826429495,Jarviis
2298,Hit by Car,MIRAMAR,4648.398607507751,edrico
2299,R45,MIRAMAR,3289.327300814712,caijiadiyishua
2300,Hit by Car,MIRAMAR,5388.2200401306,lilongwu
2301,Punch,MIRAMAR,3527.035074172781,TLcpbest
2302,P92,MIRAMAR,3272.8333212203156,ghata123
2303,Hit by Car,MIRAMAR,5765.046291918652,qinggeqianghou
2304,Punch,MIRAMAR,2137.915500039466,FANGFANGZHANG
