,weapon,map,distance,killer name
0,Pan,ERANGEL,7558.728685785726,nummshu
1,P1911,ERANGEL,8656.000852016594,SuBiNa
2,Punch,ERANGEL,2718.596509385128,Single_Yes
3,Punch,ERANGEL,5636.606999671522,WarHorse359
4,Punch,ERANGEL,5645.704688729831,DoctorBread21
5,P1911,ERANGEL,5631.771307025171,Sgt_Cheesus
6,P1911,ERANGEL,5657.083763589239,Sgt_Cheesus
7,Hit by Car,ERANGEL,130.71801822243185,Kremco-Inc
8,P92,ERANGEL,4730.61380724748,kszzx17
9,P18C,ERANGEL,5524.756564012933,Mello_don
10,P92,ERANGEL,3957.8084388049915,dou97
11,Hit by Car,ERANGEL,3974.4295532199335,DHZZZ1
12,R1895,ERANGEL,3664.792060973856,gLiTchN0ut2dUb
13,R1895,ERANGEL,3664.792060973856,gLiTchN0ut2dUb
14,R1895,ERANGEL,3664.792060973856,gLiTchN0ut2dUb
15,Hit by Car,ERANGEL,7102.864719177044,2tab_xm
16,Hit by Car,ERANGEL,7063.851806353245,2tab_xm
17,Punch,ERANGEL,7951.377689641022,eflava
18,Punch,ERANGEL,7572.12034519612,wyysixsixsix
19,Punch,ERANGEL,8288.287327350627,Ggm4-lqllh99
20,Punch,ERANGEL,4860.660044519468,Ten-zxy666
21,Pan,ERANGEL,6035.097507751801,XCC8013
22,Punch,ERANGEL,4199.816711172524,Logis00
23,Punch,ERANGEL,7692.337136049421,GeforceHe
24,Punch,ERANGEL,8726.56283473906,Jy-666-Nm
25,Machete,ERANGEL,5961.166242347297,HuangCanCande
26,Machete,ERANGEL,5973.632215485817,HuangCanCande
27,Machete,ERANGEL,5969.138375200981,HuangCanCande
28,Machete,ERANGEL,5976.746923298744,HuangCanCande
29,Machete,ERANGEL,5941.4859747074215,HuangCanCande
30,Punch,ERANGEL,7144.9050952566895,lbigjj315
31,Punch,ERANGEL,7128.935919245172,BJDemon
32,Punch,ERANGEL,8431.997994816946,DadiHe
33,Punch,ERANGEL,8432.630927825847,DadiHe
34,Punch,ERANGEL,8434.460957088486,DadiHe
35,Punch,ERANGEL,8446.7115917934,DadiHe
36,Punch,ERANGEL,8436.016076767635,DadiHe
37,Punch,ERANGEL,7059.134908969583,Semikiller
38,Punch,ERANGEL,2659.634852160161,BIUBIUBABABIU666
39,Punch,ERANGEL,2648.3863500269367,BIUBIUBABABIU666
40,Punch,ERANGEL,7414.61753595558,SSSINMMY
41,Hit by Car,ERANGEL,3566.1409067968693,liarCCCCCK
42,Punch,ERANGEL,3164.2632111335174,PYD_XCleimu
43,Hit by Car,ERANGEL,125.23908834704922,Alilemon-
44,P92,ERANGEL,8803.517979153163,Shisei
45,Punch,ERANGEL,7772.587037276392,Brisky_
46,Punch,ERANGEL,6137.787511806388,l19937891
47,Punch,ERANGEL,7639.739758414353,xixiOvQ
48,Hit by Car,ERANGEL,7782.194661795733,FerrariF50
49,Hit by Car,ERANGEL,7745.827021774369,dengzhangtao
50,Hit by Car,ERANGEL,7754.55788416161,dengzhangtao
51,Punch,ERANGEL,6304.1507175854385,M4RV3L-
52,Hit by Car,ERANGEL,7471.203807648938,Wolfreignn
53,Hit by Car,ERANGEL,7470.701354600249,Wolfreignn
54,P1911,ERANGEL,4788.446165058557,Italy84
55,Punch,ERANGEL,6295.67347477615,BBOYZJ
56,Punch,ERANGEL,5564.919982907931,SuperBoyCN
57,Punch,ERANGEL,3625.5102396484826,Be_long
58,Punch,ERANGEL,8284.207484473092,Efreet
59,P1911,ERANGEL,5295.722942994847,cyl911
60,Punch,ERANGEL,4966.000919753842,feitou678
61,Punch,ERANGEL,4961.079118613812,feitou678
62,Punch,ERANGEL,2957.2275738341477,MissLidi
63,Hit by Car,,6299.602192250317,G-uan
64,Hit by Car,,6304.329434935487,G-uan
65,Punch,ERANGEL,2621.61536719882,titjuicer
66,P92,ERANGEL,4281.007860639011,FigNewtons
67,Punch,ERANGEL,7732.065652362893,starone999
68,Pan,ERANGEL,5221.396314989411,RanboONG
69,Punch,ERANGEL,8449.442886518436,kkHJYTE1
70,Punch,ERANGEL,7456.733194795292,Zirdongy
71,P92,ERANGEL,5449.611441770871,Calcyfer
72,Punch,ERANGEL,4053.2773358974587,Mewpeak
73,Punch,ERANGEL,8109.504406472198,QC-Kevin
74,Punch,ERANGEL,8113.867486927119,Desperate-Hands
75,P1911,ERANGEL,5323.855339188791,9AZ099
76,Punch,ERANGEL,2664.0076449531825,lgcswbba
77,Punch,ERANGEL,2661.6453649128393,ha-BaJie
78,Punch,ERANGEL,2663.200371200034,ha-BaJie
79,Punch,ERANGEL,2692.7467686082177,lgcswbba
80,Hit by Car,ERANGEL,5740.690660738479,Kerstetterjk
81,Punch,ERANGEL,7913.266719877449,ODOFALCON
82,Punch,ERANGEL,5025.113066035927,XxHentaiLoverxX
83,Punch,ERANGEL,4926.841837664874,tomtom24ever
84,Hit by Car,ERANGEL,3280.5115465271574,Forever-at-you
85,Hit by Car,ERANGEL,3274.818126337095,Forever-at-you
86,Hit by Car,ERANGEL,3283.3976693069026,Forever-at-you
87,Punch,ERANGEL,2672.9829176034777,yejiangcheng09
88,P92,ERANGEL,2658.3122677917277,WindThroughWild
89,Punch,ERANGEL,5305.877870888568,ZTH02
90,Punch,ERANGEL,5328.9238315878565,ZTH02
91,Punch,ERANGEL,5306.264401041565,ZTH02
92,Punch,ERANGEL,5323.226231407885,PicoleDeCoco
93,Punch,ERANGEL,5332.445079728624,LiuBaiWan
94,Punch,ERANGEL,5313.055181586204,PicoleDeCoco
95,Punch,ERANGEL,4782.309803561978,CawpaytecH
96,Punch,ERANGEL,7937.945059160462,queenMMM
97,P92,ERANGEL,3245.443004849261,zhaowenteng
98,Punch,ERANGEL,2830.5250075860486,CJbaby
99,P1911,ERANGEL,6738.671026188249,yjcel
100,Hit by Car,ERANGEL,3412.1353466503933,790CLod
101,Punch,ERANGEL,6340.925497777514,whitecatzh
102,Punch,ERANGEL,4778.22689834179,Neliez
103,Punch,ERANGEL,2912.86015369499,Garlic2
104,Punch,ERANGEL,7973.908729428122,Choe411
105,P92,ERANGEL,7925.013441445572,Jain
106,Punch,ERANGEL,200.40091804180977,tb12345
107,Punch,ERANGEL,3563.257689863589,DouYuTv_L3
108,Punch,ERANGEL,3544.692802018957,DouYuTv_L3
109,Punch,ERANGEL,4885.1697444748315,bgy_2008
110,Punch,ERANGEL,4051.629311186426,luodi98kOvO
111,Punch,ERANGEL,7031.434356778282,SatansCousin
112,Punch,ERANGEL,7846.219194013446,Pvt_Caboose
113,Punch,ERANGEL,7829.754590054659,Dat104994
114,Punch,ERANGEL,7834.76136799992,Pvt_Caboose
115,Punch,ERANGEL,5319.656622032103,hao_gegea
116,Punch,ERANGEL,5351.948869551353,xiao_beibi
117,Punch,ERANGEL,5331.014645385718,Apophis-
118,Punch,ERANGEL,7776.386697449207,Monkeyonpot
119,Punch,ERANGEL,110.99908423496137,Thatfrenchieguy
120,P92,ERANGEL,7989.985570722703,moorchmanitie
121,Punch,ERANGEL,8098.983337040088,Kirito0516
122,Hit by Car,ERANGEL,491.6349860180819,HeaT_10
123,Punch,ERANGEL,6316.072584358259,IPmeiyou
124,P92,ERANGEL,5352.018224336777,NukesfaII
125,Punch,ERANGEL,2604.7761495115083,Yjayhsinger
126,P1911,ERANGEL,2860.9842321987726,Pinky_Piggy
127,P1911,ERANGEL,5357.000232763576,dyrtt
128,Punch,ERANGEL,5762.5195383752925,TCAelix
129,Hit by Car,ERANGEL,3369.2243090101615,HarveyYu99
130,Punch,ERANGEL,2800.3107362971346,Wokio1
131,Punch,ERANGEL,4030.931870315473,Angeles7
132,Punch,ERANGEL,5566.598192107098,lanshouxianggu55
133,Punch,ERANGEL,5568.585256282336,lanshouxianggu55
134,Hit by Car,ERANGEL,5695.374087723123,JustTrey
135,Punch,ERANGEL,7670.747301439997,lvfajieke
136,Punch,ERANGEL,6016.433467570634,B-ARCHER
137,Hit by Car,ERANGEL,5087.611802821143,yechuanmingyue
138,Hit by Car,ERANGEL,121.96910292365038,DOTAWEIWEI94
139,Hit by Car,ERANGEL,5092.2786740957135,yechuanmingyue
140,Punch,ERANGEL,3812.878863213202,RaiderRC
141,Punch,ERANGEL,7207.862912054863,Cerval
142,Punch,ERANGEL,7184.946507255639,Cerval
143,Punch,ERANGEL,7204.5698531541075,Cerval
144,Punch,ERANGEL,7191.671643940511,Cerval
145,Punch,ERANGEL,7196.168964708167,Cerval
146,Punch,ERANGEL,5352.626088484138,SumrakDiDi
147,Punch,ERANGEL,5323.255803735248,SumrakDiDi
148,Punch,ERANGEL,5342.511889071282,SumrakDiDi
149,Punch,ERANGEL,4073.46397768975,Iconicmonster
150,Punch,ERANGEL,8092.080009858096,twytwy
151,Punch,ERANGEL,7328.038158288343,Jihelu
152,Punch,ERANGEL,7362.120841997909,BomberKiller
153,Punch,ERANGEL,7829.31327576589,CRUZCON
154,Punch,ERANGEL,3573.556495017953,Aznwyp88
155,Punch,ERANGEL,5358.422060143918,tianjinwen
156,Hit by Car,ERANGEL,4786.941681935346,China_XinJiang
157,Punch,ERANGEL,5684.621247234683,Mikomiss
158,Punch,ERANGEL,5669.728055193478,mdzzstfu
159,Punch,ERANGEL,5670.392691725416,mdzzstfu
160,R1895,ERANGEL,7817.056479896764,B3LCEBU
161,Punch,ERANGEL,7803.2883758793005,B3LCEBU
162,Punch,ERANGEL,5803.520968774903,hjh002
163,Punch,ERANGEL,3127.8903584206723,XIANJAIN
164,Punch,ERANGEL,3120.505875733773,Seats6666
165,Punch,ERANGEL,3105.6208167179716,563127
166,Punch,ERANGEL,3102.733576010032,Seats6666
167,Punch,ERANGEL,5732.709612241405,MasterVision09
168,Sickle,ERANGEL,4549.868369507958,zark1w
169,Punch,ERANGEL,5730.20170713475,MasterVision09
170,Punch,ERANGEL,3188.6077150036817,915527986
171,Punch,ERANGEL,3158.0792229431167,915527986
172,Punch,ERANGEL,7830.820700496532,MMBLM
173,Hit by Car,ERANGEL,7484.257728987493,IMS0SEXY
174,Hit by Car,ERANGEL,113.11293843323139,2bsox
175,Punch,ERANGEL,5397.957597992968,FeelTheWave
176,Pan,ERANGEL,4848.27906917424,DavisChen
177,Pan,ERANGEL,7361.428983439831,LAOPOwoainiya
178,Punch,ERANGEL,8227.436940692587,sakura_chan
179,Punch,ERANGEL,8248.447579572596,sakura_chan
180,Punch,ERANGEL,8234.441592187415,sakura_chan
181,Hit by Car,ERANGEL,240.36029858734963,TsinGTao123
182,Hit by Car,ERANGEL,8196.928394979792,M4Majestic
183,Punch,ERANGEL,3789.3526532432948,myAnnabelle
184,Punch,ERANGEL,4440.799882176295,ypwjr
185,Pan,ERANGEL,3310.7539343690282,LJL120999
186,P92,ERANGEL,6395.65288764689,zAt001
187,Punch,ERANGEL,7117.585275078973,BennyYams
188,Punch,ERANGEL,6587.432645444277,xingjiao1314
189,Hit by Car,ERANGEL,7137.322653800233,The_TEMbI4
190,Machete,ERANGEL,6091.158419063815,CatDrake
191,Punch,ERANGEL,4226.383855558437,Killer-VC
192,Punch,ERANGEL,4223.487091673183,Killer-VC
193,Punch,ERANGEL,2719.44760706306,Nier99
194,Punch,ERANGEL,2601.5692216022235,WAP_carry
195,Punch,ERANGEL,2613.7101781370097,Space_Mango
196,P92,ERANGEL,4405.916145063589,Pizdarukrus
197,Punch,ERANGEL,4785.710372492051,thaihung_richkid
198,Punch,ERANGEL,6280.548533564404,Jason0AKE
199,Punch,ERANGEL,3500.6424864136015,kaiyunDD
200,Punch,ERANGEL,3493.8508610900953,kaiyunDD
201,Punch,ERANGEL,6120.405296664755,zh1403
202,Punch,ERANGEL,3933.7521940826423,qishda
203,Punch,ERANGEL,6036.919167748562,fifatradetalk
204,Hit by Car,ERANGEL,3681.564590049861,tianlonghui
205,P92,ERANGEL,4542.860916441312,Unays
206,Hit by Car,ERANGEL,4830.607043475385,RealNikL
207,Punch,ERANGEL,232.8484472119152,cccmccc
208,Punch,ERANGEL,8225.070897360216,BEAR993
209,Punch,ERANGEL,8235.286921798172,BEAR993
210,Punch,ERANGEL,7273.744938018998,hjs5201314
211,Punch,ERANGEL,8253.322177162176,Eric-ff
212,Punch,ERANGEL,7960.592488652714,BUG-1994
213,Punch,ERANGEL,7625.145909670187,aichiji007
214,Punch,ERANGEL,7367.499974122022,ToonGG
215,Punch,ERANGEL,7374.500032723167,ToonGG
216,Punch,ERANGEL,2606.7355737512003,The_Buchta
217,Punch,ERANGEL,5655.76328605901,ToughThepeople
218,Punch,ERANGEL,5653.253735009335,ToughThepeople
219,Punch,ERANGEL,5652.641620144692,ToughThepeople
220,Punch,ERANGEL,7293.15844067171,aishuipig
221,Punch,ERANGEL,7266.913132012106,aishuipig
222,Punch,ERANGEL,5403.321549158905,Kommander
223,Punch,ERANGEL,5562.455787814677,wdll
224,Punch,ERANGEL,3641.451587408791,IKKIMIKI
225,Punch,ERANGEL,7009.244214278741,Janmei
226,Punch,ERANGEL,6756.678501468011,ZLOVEYOU520GO
227,Punch,ERANGEL,6978.353669752343,Mai_Qi
228,Punch,ERANGEL,5325.230063742317,brandinski
229,Punch,ERANGEL,6683.578597026745,hustles
230,P1911,ERANGEL,5053.219453524258,CNopAF
231,Punch,ERANGEL,2886.2013149387208,qisuiping
232,Machete,ERANGEL,5163.929621062239,killerwolf565
233,Punch,ERANGEL,4682.409946232068,BOXRiven
234,Punch,ERANGEL,4697.147804411098,BOXRiven
235,Punch,ERANGEL,2652.854874936245,gaoxiaoshuai1
236,Punch,ERANGEL,8531.165632759981,Death-I
237,Punch,ERANGEL,7045.142680617619,tsoul_
238,Punch,ERANGEL,8424.133634273912,Super_Xiaoman
239,Punch,ERANGEL,7237.556314588232,zhouhang_666
240,Punch,ERANGEL,7255.6658598648955,zhouhang_666
241,Hit by Car,ERANGEL,8387.693195920616,Airbear12
242,Hit by Car,ERANGEL,4771.999257246904,TizzOnMyJits
243,P92,ERANGEL,8717.059400061296,TenseiOda
244,Punch,ERANGEL,8629.498086438747,TenseiOda
245,Hit by Car,ERANGEL,7892.88247964063,Lastieee
246,Punch,ERANGEL,3778.899473895144,ZhangXiaoXin1995
247,Punch,ERANGEL,8529.808520778177,Old-McNackler
248,Punch,ERANGEL,7813.597498148596,An-Armless-Man
249,Punch,ERANGEL,6157.781423016086,sunble
250,Punch,ERANGEL,6171.55124197677,sunble
251,Punch,ERANGEL,6171.118295974646,sunble
252,Punch,ERANGEL,6147.36421986155,sunble
253,Punch,ERANGEL,7233.9062166840395,LionLeBron
254,Punch,ERANGEL,7206.985699689573,LionLeBron
255,Hit by Car,ERANGEL,4090.436172535271,qwfefqdwf
256,Punch,ERANGEL,8553.613434922694,Pjwbs
257,Hit by Car,ERANGEL,122.88713910332483,KingofkillQ
258,Punch,ERANGEL,8546.636875539874,OniZeroX
259,P1911,ERANGEL,5487.2986075099825,defikun
260,Punch,ERANGEL,5149.979950255826,ZMzhoumeng
261,Pan,ERANGEL,5763.017541414306,SherlockDH
262,P1911,ERANGEL,5248.713750122024,andiewen
263,Punch,ERANGEL,6111.4546275822095,CHRONI1C
264,Punch,ERANGEL,7564.395895782094,ChenRiTian3
265,R1895,ERANGEL,7566.209114569991,BK201-_-
266,R1895,ERANGEL,7586.564685804108,BK201-_-
267,R1895,ERANGEL,7575.830856539763,BK201-_-
268,Punch,ERANGEL,7576.478190613367,ChenRiTian3
269,Punch,ERANGEL,7564.185240008932,Mr-lu9
270,Punch,ERANGEL,6942.577532035563,ahmadzoran
271,P92,ERANGEL,6954.962733611446,Bilinilixinchen
272,P1911,ERANGEL,7900.077375727468,Suikodenhart
273,Hit by Car,ERANGEL,5551.320301698326,wxrtyhll
274,Punch,ERANGEL,5375.28204259702,o3oxiaoyu
275,Punch,ERANGEL,5368.504571296554,o3oxiaoyu
276,Punch,ERANGEL,5356.7339705214035,o3oxiaoyu
277,Punch,ERANGEL,3324.5502707441497,woshinidayedeye
278,Punch,ERANGEL,7251.2027637603,XIENDOTO
279,Punch,ERANGEL,7260.780125088282,Nimmo--
280,Punch,ERANGEL,6155.268884549724,Dr_Buck_Wylde
281,Punch,ERANGEL,4047.937351376501,Tanye95
282,Punch,ERANGEL,4050.4517996601317,Tanye95
283,Punch,ERANGEL,2608.157051285064,Anonymous_Parts
284,Punch,ERANGEL,2628.582524019552,Anonymous_Parts
285,Punch,ERANGEL,3856.420624428824,Fourgiants
286,Hit by Car,ERANGEL,8548.17721940631,person008
287,Punch,ERANGEL,8514.118879635755,xhll99
288,Punch,ERANGEL,6365.329232769818,AIlonglongzhenku
289,Punch,ERANGEL,6741.789818818739,St_epashka
290,Punch,ERANGEL,7200.688378822681,stickypickle
291,P1911,ERANGEL,4943.245232492517,Cr2ixen
292,P1911,ERANGEL,6890.240337453041,HidnPistol
293,P1911,ERANGEL,6962.099047358131,hutianfeixue
294,R1895,ERANGEL,243.76890857531487,ace_kar98k
295,Punch,ERANGEL,6721.086475002163,AzureHD
296,Punch,ERANGEL,6702.214124798834,AzureHD
297,Punch,ERANGEL,4917.387989363561,pandapppa1554623
298,Punch,ERANGEL,4918.28399461052,pandapppa1554623
299,Punch,ERANGEL,4928.238091263144,pandapppa1554623
300,Punch,ERANGEL,2865.6281937250687,YEIma98
301,Punch,ERANGEL,5082.16950718303,BrianZhanghaoyu
302,Punch,ERANGEL,5078.409577057467,PrincesYuan
303,Punch,ERANGEL,7932.234693858345,jy_easy
304,Punch,ERANGEL,2699.895344680789,NAPOLUN233
305,Pan,ERANGEL,5351.294431478052,JTWJTW
306,Punch,ERANGEL,3895.8843356071284,Batch_
307,Punch,ERANGEL,5357.472544070478,Kirito97
308,P92,ERANGEL,5539.375810937546,acabc12315
309,Punch,ERANGEL,7133.684336762667,WiscoKilla
310,Punch,ERANGEL,8508.57523723079,jackjo198
311,Punch,ERANGEL,8520.546879306576,jackjo198
312,R1895,ERANGEL,3789.4468381189886,Abelmark
313,Punch,ERANGEL,5443.170097593496,mabing6666
314,Punch,ERANGEL,4209.281567021384,00C00L
315,Hit by Car,ERANGEL,2641.866892349045,WHWzn
316,Hit by Car,ERANGEL,2626.5910336740662,15079910745
317,Punch,ERANGEL,3745.670766608432,DrunkPanda38
318,Punch,ERANGEL,3708.659398661058,DrunkPanda38
319,Punch,ERANGEL,7591.78540713395,richardwayne
320,Punch,ERANGEL,7009.284333401307,TheRedAcorn
321,P1911,ERANGEL,5804.999446518923,xiao-lan-zhu
322,P1911,ERANGEL,5104.872722921209,Juranamo
323,P92,ERANGEL,5803.176660776147,xiao-lan-zhu
324,P1911,ERANGEL,5377.963506035067,gugu66666
325,Punch,ERANGEL,5401.672700318467,agirlkilledyou1
326,P92,ERANGEL,3328.9697897272963,YYBBBB
327,Punch,,8156.557304135735,D00dBoY
328,Punch,ERANGEL,6461.759884411753,Bigfish1995
329,P92,ERANGEL,7698.661892746817,Xg-GANGge
330,Hit by Car,ERANGEL,3571.684723061094,24_zhou
331,Punch,ERANGEL,6315.232099085274,Salvatore_Ding
332,Punch,ERANGEL,6326.531170398198,Salvatore_Ding
333,Punch,ERANGEL,6318.783469681881,Salvatore_Ding
334,Punch,ERANGEL,6312.4811485971195,Salvatore_Ding
335,Punch,ERANGEL,6323.328766089029,Salvatore_Ding
336,Punch,ERANGEL,5978.270993441582,breatHe6
337,Punch,ERANGEL,3555.9191326243626,dahuiniang
338,Punch,ERANGEL,8296.992739249867,chenziqi666
339,Punch,ERANGEL,5200.324826475554,nornornor
340,Punch,ERANGEL,5225.17777843941,nornornor
341,Punch,ERANGEL,5323.247207853868,Sezurin
342,Punch,ERANGEL,3771.1470354418693,CrabbyChef
343,Punch,ERANGEL,3778.087253945441,Joker2394
344,Punch,ERANGEL,4173.090007604677,skyruigg
345,Punch,ERANGEL,4205.081587079732,skyruigg
346,Punch,ERANGEL,4179.137266408941,skyruigg
347,Punch,ERANGEL,4195.036719214743,skyruigg
348,Punch,ERANGEL,4192.6810686787285,skyruigg
349,Punch,ERANGEL,4197.340481432975,skyruigg
350,Punch,ERANGEL,7676.40351518079,Beemer02
351,Punch,ERANGEL,6372.135401535422,iimm7M
352,Punch,ERANGEL,7649.097307761552,KSthePanda
353,Punch,ERANGEL,7636.806371965967,KSthePanda
354,Punch,ERANGEL,7647.002956453267,KSthePanda
355,Punch,ERANGEL,4442.29938517453,Mister_oRiGinAL
356,Punch,ERANGEL,4440.329864149397,Mister_oRiGinAL
357,P92,ERANGEL,5575.941480232734,aini1127211
358,P92,ERANGEL,5584.946849898752,aini1127211
359,P92,ERANGEL,5587.085749291665,aini1127211
360,P92,ERANGEL,5585.787076082027,aini1127211
361,Pan,ERANGEL,4494.67204232756,zuopeixi
362,Pan,ERANGEL,4482.285524226451,zuopeixi
363,P92,ERANGEL,5304.5916583362,LiuHongDa007
364,P1911,ERANGEL,5281.056531636448,CamelTamer9000
365,Punch,ERANGEL,8966.06675048095,WangMinmm
366,Punch,ERANGEL,8530.64597874991,GOODAK47
367,Punch,ERANGEL,8529.770032830485,GOODAK47
368,Hit by Car,ERANGEL,5279.2784376022455,douyuTV99ge
369,Punch,ERANGEL,8530.06672538527,ImpulseStrike00
370,Punch,ERANGEL,5887.672071693191,LGAceDuDe
371,Punch,ERANGEL,6523.9985955807815,NADIMG
372,P1911,ERANGEL,5354.793230500128,gaishigouxiong
373,Punch,ERANGEL,7882.384597535191,anangang
374,P92,ERANGEL,5651.348326780079,DouYuTV2333713
375,Punch,ERANGEL,8360.188645443355,Naanii
376,Punch,ERANGEL,6190.828158449885,God_Arael
377,Punch,ERANGEL,4003.8717532760706,kjt704286492
378,Punch,ERANGEL,4242.366376946951,Walkroadonline
379,Punch,ERANGEL,7835.438535234451,Devil_Wills
380,Punch,ERANGEL,7837.571627104916,Devil_Wills
381,Punch,ERANGEL,7854.007310348521,Devil_Wills
382,P1911,ERANGEL,3940.151425385197,GYHB_WangShuDong
383,P1911,ERANGEL,3943.1977481826852,GYHB_WangShuDong
384,P1911,ERANGEL,3933.963175407848,GYHB_WangShuDong
385,Punch,ERANGEL,5997.133028043733,wxfffffffff
386,Punch,ERANGEL,5991.332315292818,wxfffffffff
387,Punch,ERANGEL,5989.1062998945845,wxfffffffff
388,P1911,ERANGEL,5343.279716933131,shyhsy
389,P92,ERANGEL,5972.504315084336,xiaofushiwoer
390,Hit by Car,ERANGEL,2102.9501065210748,LEKK1DA
391,Punch,ERANGEL,2582.637175354099,Ajieuncle
392,Hit by Car,ERANGEL,2598.860035498834,zhouzeqing
393,Punch,ERANGEL,2586.440631829967,Ajieuncle
394,Hit by Car,ERANGEL,3600.2921711094505,Gashlex
395,Punch,ERANGEL,3662.6836931306257,DMR1135
396,Punch,ERANGEL,6373.106683138217,smmit
397,Pan,ERANGEL,5229.664411068554,Meimeiyi
398,Hit by Car,ERANGEL,8380.384750765146,SilverSurfer
399,Hit by Car,ERANGEL,8365.085003887587,SilverSurfer
400,Punch,ERANGEL,8387.192025769113,BestLove-Zzz
401,Punch,ERANGEL,6040.126611491683,TOlove55469
402,Punch,ERANGEL,6511.5731196902025,SSSGU
403,Punch,ERANGEL,6524.349179958488,SSSGU
404,Punch,ERANGEL,6522.057421384222,SSSGU
405,Machete,ERANGEL,6534.261899743001,fengwenkai
406,Machete,ERANGEL,6529.794886737102,fengwenkai
407,Punch,ERANGEL,5708.333784724313,aaqq5599
408,Punch,ERANGEL,7398.2794395163255,Shootuaface
409,Punch,ERANGEL,7397.404953020823,Shootuaface
410,Hit by Car,ERANGEL,7387.363159223864,PureMaikol
411,Hit by Car,ERANGEL,7409.276162217873,PureMaikol
412,Punch,ERANGEL,7397.191176790553,Shootuaface
413,Punch,ERANGEL,4621.012776023239,cellbrose
414,Machete,ERANGEL,4621.683821718877,iPeddA
415,Punch,ERANGEL,4160.731218644386,Nikuflavor
416,P92,ERANGEL,4142.378196117419,HeftyBalz
417,Punch,ERANGEL,4014.445403568717,SugarDaddyJ
418,P1911,ERANGEL,3912.6148003151297,Hellrazor323
419,P1911,ERANGEL,3909.1244715630373,Hellrazor323
420,P1911,ERANGEL,3917.2245599283688,Hellrazor323
421,Punch,ERANGEL,5369.2157991573595,frenzye
422,Pan,ERANGEL,4890.876716959854,1In-The-Shadow1
423,Punch,,5959.098135878282,dadaotumoran
424,Punch,,5966.404467255048,kilic25
425,Punch,,5958.119053879421,kilic25
426,Punch,,5958.725913096272,dadaotumoran
427,Punch,,5948.317269219926,kilic25
428,Punch,,5950.8282596144545,kilic25
429,Punch,,5967.166394966123,dadaotumoran
430,Punch,,5945.162878697438,kilic25
431,Punch,ERANGEL,3423.353865874955,Vliuli
432,Punch,ERANGEL,3434.1380248809164,lianghw133
433,Hit by Car,ERANGEL,3426.1619119271054,XiakkJia
434,Punch,ERANGEL,3772.252052240014,jpgamer222
435,Punch,ERANGEL,7450.510004189043,Virus-Lx
436,Punch,ERANGEL,7442.903712459338,Virus-Lx
437,Punch,ERANGEL,6754.3689228825815,Ignatius89
438,Punch,ERANGEL,6781.257817060342,Rabiddogg007
439,P1911,ERANGEL,8665.603324173224,xiaoji699
440,Punch,ERANGEL,6998.376533301134,Yy-perfect
441,Punch,ERANGEL,6999.303342654182,Star-StarStar
442,Punch,ERANGEL,7005.069822667366,Littlecut1e
443,P1911,ERANGEL,4882.609436932776,Pure-jie
444,Punch,ERANGEL,113.85570258006425,Herby420
445,Punch,ERANGEL,3679.793634079498,skinnerzach
446,Sickle,ERANGEL,5337.562732391068,DuShuoShuo
447,Punch,ERANGEL,4991.957778803222,Destiny9932
448,Punch,ERANGEL,7081.546003734637,Longan_T
449,Punch,ERANGEL,3008.9968047553657,wuwanfei
450,Punch,ERANGEL,2997.6187524341717,wuwanfei
451,Punch,ERANGEL,2663.809314461153,Rembo2012
452,R1895,ERANGEL,8140.833165902615,Laggamuffin
453,Hit by Car,ERANGEL,3444.0865153211525,JackCrawford
454,P92,ERANGEL,5384.10282856717,MediocreNut
455,Punch,ERANGEL,3335.6166579319333,Akish01
456,Punch,ERANGEL,5299.214874570195,Floraaaaaa
457,P92,ERANGEL,4152.480338761642,Blacksir999
458,Punch,ERANGEL,4159.839702073747,HuYaWeiJueYe
459,P92,ERANGEL,4180.899662133977,Blacksir999
460,Punch,ERANGEL,4169.973574487013,HuYaWeiJueYe
461,P92,ERANGEL,4685.726568028164,1993_Honda_Civic
462,Punch,ERANGEL,5139.490384735436,cdgcdg666
463,R1895,ERANGEL,3237.3906177613167,cynic-cynic
464,Punch,ERANGEL,8613.77018207132,HHHmav
465,Punch,ERANGEL,8492.846567494906,Omnilex
466,Punch,ERANGEL,8504.36070750365,Omnilex
467,Punch,ERANGEL,8497.846072214124,Omnilex
468,Punch,ERANGEL,2713.7525031822634,Yuhkaiithexanman
469,Punch,ERANGEL,8315.872509874414,Joyce007
470,Punch,ERANGEL,8322.055988802405,Joyce007
471,Punch,ERANGEL,7599.539569981855,106912666
472,Punch,ERANGEL,4301.719110735265,JINGKANGZHU
473,Punch,ERANGEL,4295.086280179829,JINGKANGZHU
474,Punch,ERANGEL,4307.93189559654,JINGKANGZHU
475,Punch,ERANGEL,8906.369770729374,skyccccccj
476,Punch,ERANGEL,8555.16012297356,lei970126
477,Punch,ERANGEL,3703.9636621651675,lolwulol
478,Pan,ERANGEL,5132.072431591062,AG_hyx
479,P92,ERANGEL,7661.776591766756,EATJIIII
480,Punch,ERANGEL,4668.053744306078,MerdsMarin
481,Punch,ERANGEL,8422.327415599562,GUJING111
482,Punch,ERANGEL,8412.525640841102,GUJING111
483,Punch,ERANGEL,7995.775559067739,XiaoJiDunMoGu-Me
484,Punch,ERANGEL,7976.472159813824,XiaoJiDunMoGu-Me
485,Punch,ERANGEL,6051.3608566774465,0WhiteRose0
486,Punch,ERANGEL,6054.966896445017,AsherMrHu
