,weapon,map,distance,killer name
129,Punch,MIRAMAR,5121.915005230954,whsjy
130,P92,MIRAMAR,2851.0666616789226,Toughguypapapa
131,Hit by Car,MIRAMAR,2607.2080270444476,CJZXXXBJ
132,Hit by Car,MIRAMAR,2589.24312217953,ChickenBoob
133,Punch,MIRAMAR,2548.6657229038806,Therest
134,Punch,MIRAMAR,2871.6065279044083,Therest
135,P92,MIRAMAR,3841.5017251447384,GeneralTso
136,P92,MIRAMAR,3526.821218370021,QB98
137,Pan,MIRAMAR,4296.489051871307,holasoypolito
138,P92,MIRAMAR,2868.362679281858,Toughguypapapa
139,Hit by Car,MIRAMAR,2840.0664341808983,Snickerdoodle98
140,R45,MIRAMAR,3195.1780155340325,Aerwea
141,Punch,MIRAMAR,4666.562454382027,RNGuziT1
142,Punch,MIRAMAR,4864.793999472742,maodiCJ
143,Punch,MIRAMAR,4589.240971132917,crazyer0
144,P1911,MIRAMAR,6406.474531501046,Genocides
145,P1911,MIRAMAR,6435.248775021068,Genocides
146,Punch,MIRAMAR,4606.773775487244,A_Lannister
147,R45,MIRAMAR,7523.572618126644,P1NA-Madara
148,Crowbar,MIRAMAR,4971.350534147537,DeathGun756
149,P1911,MIRAMAR,4847.3798743519155,Domingo_J
150,Punch,MIRAMAR,4962.142812415318,zhou511028
151,Hit by Car,MIRAMAR,5035.928036365293,Dabangbanggege
152,Punch,MIRAMAR,4961.705584407846,DeathGun756
153,Hit by Car,MIRAMAR,3254.0981395925974,BemcomBacon
154,Pan,MIRAMAR,4664.630942627937,Six_Seven_
155,Hit by Car,MIRAMAR,2209.243609258607,leisi521
156,Hit by Car,MIRAMAR,5354.38623512023,HERO-TT-1
157,P92,MIRAMAR,3714.492856694302,Harris2256
158,Hit by Car,MIRAMAR,2598.3319679555957,AQAQAQQQ
159,P18C,MIRAMAR,3742.7923461609516,Smilelaj1
160,R45,MIRAMAR,5018.1121470366725,Goliath62
161,Punch,MIRAMAR,3233.004312809527,A-G12
162,Punch,MIRAMAR,3749.4221078267515,Jikkur
163,P1911,MIRAMAR,3752.108108630667,Jikkur
164,P92,MIRAMAR,4824.077346984499,Xurtion
165,P92,MIRAMAR,3687.21590364451,IgnisRegulus
166,Hit by Car,MIRAMAR,3001.2811454165703,PlayingHuman
167,Punch,MIRAMAR,7651.8044797446955,Jackson-xue
168,Punch,MIRAMAR,2451.4650914785634,SUNTAIBAO123
169,P92,MIRAMAR,3682.3566166471433,IgnisRegulus
170,P1911,MIRAMAR,3761.6841821058024,99Break
171,Punch,MIRAMAR,6069.58448297954,Jackson-xue
172,Punch,MIRAMAR,3432.778598454174,caiersayman
173,Punch,MIRAMAR,5803.137082407153,Jackson-xue
174,Punch,MIRAMAR,4653.717107257058,Devil_Digits
175,P92,MIRAMAR,5383.685585652732,CANJUXIAOWANGZI
176,Punch,MIRAMAR,5189.957921380962,umar9
177,P1911,MIRAMAR,3272.6279684151395,ABE_D
178,Pan,MIRAMAR,5077.430818526433,ClearLove158
179,P92,MIRAMAR,3741.277838309526,ZakKuntz
180,Hit by Car,MIRAMAR,3718.7997574331694,warlock55
181,Punch,MIRAMAR,4790.8760987831865,Catchme-outside
182,P1911,MIRAMAR,3731.8447630481633,Bunt26
183,R45,MIRAMAR,2116.991681243221,luhozhan
184,P92,MIRAMAR,3411.7394031914278,eskgc3
185,P92,MIRAMAR,3406.295052024707,eskgc3
186,P92,MIRAMAR,3394.619212632987,eskgc3
187,P1911,MIRAMAR,3674.4745768461917,biupiadang
188,Hit by Car,MIRAMAR,3039.450101656219,oPeshi
189,P92,MIRAMAR,4710.091210699109,oNi_Alpha
190,P92,MIRAMAR,2889.704458954237,BeMyLife
191,R45,MIRAMAR,3743.683003440996,xiangyuu
192,Punch,MIRAMAR,3748.7940731947388,1330922
193,P92,MIRAMAR,4994.564094489629,Ninecylinder
194,R45,MIRAMAR,3680.2516408138454,mis8
195,P92,MIRAMAR,1762.9982004632052,Ant_Stock
196,R45,MIRAMAR,3809.4782652352797,Daddy3433
197,Punch,MIRAMAR,1755.8410747314233,CurBTraSH
198,Pan,MIRAMAR,5298.733397375358,jy0511
199,Punch,MIRAMAR,1728.2004789851119,CurBTraSH
200,Punch,MIRAMAR,3713.3263115170744,LYBwjx
201,Punch,MIRAMAR,2502.8640933173815,LoRno-
202,Punch,MIRAMAR,2091.830429059201,chiji_aqiang
203,P1911,MIRAMAR,2904.894421594183,ElvenWind1803
204,P92,MIRAMAR,3718.5331498268233,Lil_Baztard
205,P92,MIRAMAR,3267.4034043114425,Seyfire
206,Hit by Car,MIRAMAR,4810.554519223329,Fibonacci_Sniper
207,P92,MIRAMAR,3728.3683062286104,ZGkiebsaxx
208,Hit by Car,MIRAMAR,4349.900113112024,BiuMaiShuai
209,Hit by Car,MIRAMAR,3604.817862525928,dfgdefgxcfg
210,P92,MIRAMAR,3725.9204653110883,ZGkiebsaxx
211,Punch,MIRAMAR,3744.630846637489,Gibb
212,Punch,MIRAMAR,3744.5679939264023,ThePyroclasm
213,Punch,MIRAMAR,8623.49028726826,BioKillerOne
214,Punch,MIRAMAR,5370.992868607163,BioKillerOne
215,P92,MIRAMAR,3191.4615732584034,Rudedogg857
216,Punch,MIRAMAR,8609.402452908911,BioKillerOne
217,Punch,MIRAMAR,8617.021312828754,BioKillerOne
218,P92,MIRAMAR,4397.691902262935,So_bangbang
219,P1911,MIRAMAR,3193.724172093138,yyge
220,P92,MIRAMAR,4375.230009458817,Heshanlin111
221,Punch,MIRAMAR,4236.077025158301,HBA1993
222,Punch,MIRAMAR,4241.468607433043,taogetaoge1
223,Pan,MIRAMAR,2115.492449607183,Desolate_Falcon
224,Hit by Car,MIRAMAR,5108.061533615271,jbjbjb-
225,Punch,MIRAMAR,2966.9181419285906,Cliff_hon
226,Punch,MIRAMAR,2939.588851501516,Zyy970821__
227,Hit by Car,MIRAMAR,5410.742872369838,TwilightKing
228,Hit by Car,MIRAMAR,5410.88269605801,GlitchGhost07
229,Punch,MIRAMAR,3713.435301991944,BIUBIUBIUTT
230,P92,MIRAMAR,3745.393077702793,ELSOCRATES
231,Punch,MIRAMAR,4868.0606997699815,Campione9999
232,P92,MIRAMAR,6012.6416137449105,GuarDianFloret
233,Pan,MIRAMAR,4521.358358280618,Dany_Swiczka
234,P1911,MIRAMAR,4655.342731490561,wolaishanide
235,Pan,MIRAMAR,3860.133668096611,Lonewoif-cc
236,Punch,MIRAMAR,4455.307811185328,Supermanlalala
237,Hit by Car,MIRAMAR,3071.775308541463,xiaohaokankan
238,P1911,MIRAMAR,2740.4203561112668,hehe__
239,Punch,MIRAMAR,2674.5716229245013,orgaaaaaa
240,P1911,MIRAMAR,3716.2583934341806,ii_yashy
241,Punch,MIRAMAR,2836.432902957163,lizhengfeng
242,Punch,MIRAMAR,4666.15756740597,GUANY77
243,Punch,MIRAMAR,4449.586432849237,Supermanlalala
244,P1911,MIRAMAR,3714.516829798056,ii_yashy
245,P92,MIRAMAR,3676.1403145148042,Skywolfv110
246,Punch,MIRAMAR,3755.797287333942,YBhajie
247,Crowbar,MIRAMAR,4870.97047492181,Somelin
248,P1911,MIRAMAR,4835.241649792593,xzz0727ljj
249,P92,MIRAMAR,4897.325793158241,F0Xtrotter
250,P1911,MIRAMAR,4875.756072022061,xzz0727ljj
251,Punch,MIRAMAR,4610.486954522808,jiama_yanxu
252,Punch,MIRAMAR,4173.924349493891,Desdemo-1131
253,Pan,MIRAMAR,6300.362113522365,HHforce
254,Punch,MIRAMAR,5167.070856989771,xXJeffKaplinXx
255,P1911,MIRAMAR,3205.030366009658,MmmmmBo
256,Punch,MIRAMAR,5274.740001302528,HeiYayi
257,Hit by Car,MIRAMAR,2750.9351153762236,liang131
258,P1911,MIRAMAR,5249.481136368431,lm-520
259,Punch,MIRAMAR,9456.78111466601,PRS200
260,Punch,MIRAMAR,9329.124548908985,sexyyyyyyyy
261,P92,MIRAMAR,4880.898586875372,XThePastryX
262,P92,MIRAMAR,4949.038502557038,N0_m3rc1
263,Punch,MIRAMAR,3673.6283181391664,xiong199
264,P92,MIRAMAR,4965.274871551021,N0_m3rc1
265,Punch,MIRAMAR,8113.888334206048,yankele111
266,P1911,MIRAMAR,9750.089452639395,FRHSADSXCZX
267,Punch,MIRAMAR,4927.045151294637,LYBee
268,Punch,MIRAMAR,3029.827714218912,Jungle0310
269,Punch,MIRAMAR,6815.420449560321,COCAINE1017
270,Punch,MIRAMAR,2869.099305759388,Jungerson
271,Pan,MIRAMAR,4551.183495246264,Chenzoyt
272,Punch,MIRAMAR,3753.3011714619975,carriew-666
273,Punch,MIRAMAR,3271.0411633956855,ShuhoLee
274,Pan,MIRAMAR,3746.7509089840764,HanDoKing
275,Punch,MIRAMAR,5588.176751960875,DouYu_3786688_LT
276,P92,MIRAMAR,4649.755411190142,Aaron-XS
277,Punch,MIRAMAR,3699.4301089877345,DouYu_3786688_LT
278,P92,MIRAMAR,8936.5788283206,Ceezey
279,Hit by Car,MIRAMAR,3489.1077799815816,MelodyZN
280,Hit by Car,MIRAMAR,3443.887269108122,Dy0426
281,Hit by Car,MIRAMAR,4406.224084741606,J8CM
282,Hit by Car,MIRAMAR,3423.279091339764,DaveJake
283,Punch,MIRAMAR,1900.1072799492138,MegaChickenGirl
284,R45,MIRAMAR,5029.019365684825,adfg789
285,P1911,MIRAMAR,5080.36431185107,adfg789
286,Hit by Car,MIRAMAR,3756.1783381942873,Rezzing-Maddness
287,Punch,MIRAMAR,2030.7122056667804,MegaChickenGirl
288,Punch,MIRAMAR,2034.2739678246905,MegaChickenGirl
289,Punch,MIRAMAR,2019.7163693535012,MegaChickenGirl
290,P1911,MIRAMAR,3817.5411560014645,dayu7272
291,Punch,MIRAMAR,5578.375983195288,RickySpanish328
292,Punch,MIRAMAR,2019.4442915745412,MegaChickenGirl
293,R45,MIRAMAR,5590.465380416375,HarbingerX
294,P18C,MIRAMAR,2914.7995417994016,TseWuDi
295,Punch,MIRAMAR,8181.993084176312,WEILE-IJM
296,P92,MIRAMAR,4918.870176715381,ReZYang
297,Punch,MIRAMAR,8160.097111699836,WEILE-IJM
298,Punch,MIRAMAR,8201.95152092726,JAVKSON
299,P92,MIRAMAR,5243.327469265295,ShuXueLaoShi
300,P1911,MIRAMAR,4738.515209134607,FutureHendriXX
301,P92,MIRAMAR,3801.9555186168336,Redhearts_King
302,P92,MIRAMAR,3288.003777123439,Ganzt
303,Hit by Car,MIRAMAR,2257.075981612715,sucolyarG1
304,Punch,MIRAMAR,3295.827618415289,Ganzt
305,Punch,MIRAMAR,7232.897979637276,WyqyGrt
306,R45,MIRAMAR,3163.117170185923,xiaoxiao2932
307,P1911,MIRAMAR,3756.164282891924,chengzio
308,P92,MIRAMAR,3670.553839461424,LongGe-
309,Punch,MIRAMAR,3860.508993993538,FPTF
310,Punch,MIRAMAR,8045.197942266057,infovilex
311,Hit by Car,MIRAMAR,5070.778852766209,Foshan_xiaohua
312,Punch,MIRAMAR,8060.587051192054,aZET6
313,P92,MIRAMAR,3716.621043225688,QQ128
314,P1911,MIRAMAR,3806.742886411164,wql1226
315,Punch,MIRAMAR,4645.1474815274705,Lidebang
316,Punch,MIRAMAR,3098.3904971355687,CarlJohnson-
317,P92,MIRAMAR,3734.378078284522,eighty-nine89
318,P92,MIRAMAR,3784.6288734873333,AJ223344
319,Hit by Car,MIRAMAR,4398.226219968341,REZN1KOV
320,Hit by Car,MIRAMAR,4316.294009081865,TheJonBruce
321,Punch,MIRAMAR,3750.7259330484285,republicoftexas
322,Punch,MIRAMAR,3717.040413922076,HardNougat
323,Punch,MIRAMAR,4529.222520420917,Triste-55k
324,Hit by Car,MIRAMAR,5295.640891640029,snowwolf5715
325,Hit by Car,MIRAMAR,5295.605540423495,snowwolf5715
326,P1911,MIRAMAR,5023.312747623127,TheProudCock
327,P92,MIRAMAR,4964.0313148485475,DAOMAO
328,P92,MIRAMAR,4985.3249066905355,DAOMAO
329,Punch,MIRAMAR,4659.478207772304,Yangjichang_Gr
330,P1911,MIRAMAR,4898.186484539763,busidechenb1729
331,P1911,MIRAMAR,4631.008334347607,Ar2yssssss
332,Punch,MIRAMAR,4630.069719349051,Ar2l
333,P1911,MIRAMAR,3688.4810400869624,possibleH
334,P1911,MIRAMAR,4898.217343044814,RAWCOLOUR
335,Punch,MIRAMAR,4690.572570603402,2919878583
336,P92,MIRAMAR,4608.593812963994,JiaoBB-1031
337,P1911,MIRAMAR,4648.4928877326465,JiaoBB-1031
338,Punch,MIRAMAR,2874.6343316813354,Fuxiannv521
339,Hit by Car,MIRAMAR,2627.2241534564573,HeadHunterG
340,Hit by Car,MIRAMAR,8493.025996795546,ye_66666
341,R45,MIRAMAR,3713.9867380286914,TIDIONG
342,P92,MIRAMAR,3795.728726052482,EskimoCreature
343,Punch,MIRAMAR,3620.797821039032,macongcong7
344,P1911,MIRAMAR,3728.1620854497464,macongcong7
345,Punch,MIRAMAR,3211.9378412417946,Pikachu_D_C
346,Hit by Car,MIRAMAR,4667.467619045365,Coquin
347,Punch,MIRAMAR,3705.962092662309,superlcbb
348,P1911,MIRAMAR,3711.890315776316,pfezn
349,P92,MIRAMAR,4366.434958968815,DaoWai-LaoPao
350,Hit by Car,MIRAMAR,4159.525997157129,BaJiBaJi
351,P92,MIRAMAR,5498.096987069708,Hyper__X
352,P92,MIRAMAR,6260.431652827144,honghai1983
353,Punch,MIRAMAR,4890.166479951475,KcalBGaming206
354,P1911,MIRAMAR,5460.21440042431,Hyper__X
355,P1911,MIRAMAR,4869.596084565742,ImTianYiXuan
356,Hit by Car,MIRAMAR,3965.213315906346,FkWrk
357,P92,MIRAMAR,3275.775640119756,Decimation13
358,R45,MIRAMAR,3792.1635227706092,WILDTURKEY
359,Punch,MIRAMAR,6047.723944179331,1209817667poi
360,Hit by Car,MIRAMAR,5238.580290710929,qq84533558
361,Punch,MIRAMAR,3990.15016580028,gu1998
362,Punch,MIRAMAR,4683.732936763261,Charcoal247
363,P92,MIRAMAR,3830.1577707056667,CN_17_shou
364,Punch,MIRAMAR,3171.21666188925,GAYOFTHEKING
365,P1911,MIRAMAR,3500.5208680903474,charly082
366,Punch,MIRAMAR,3768.7134086966603,XxSWxGamerxX
367,Punch,MIRAMAR,6439.01386395184,The__Indian
368,Punch,MIRAMAR,5839.8194253343145,The__Indian
369,Punch,MIRAMAR,6411.921109395218,The__Indian
370,P92,MIRAMAR,4809.234342390896,ThisIsntJarik
371,Hit by Car,MIRAMAR,2980.474896533269,Esonwangcw
372,P92,MIRAMAR,4723.693769495436,Azrael68
373,P1911,MIRAMAR,4896.7969776262935,Rory-rogers_420
374,R45,MIRAMAR,4910.111911000909,14-70013760
375,Punch,MIRAMAR,4117.8930164448175,Tittyslammer
376,Punch,MIRAMAR,2216.9857782719314,pp0807
377,Punch,MIRAMAR,4594.6550073980525,czwoaini1314
378,Punch,MIRAMAR,4548.11200089048,SONGWDI
379,Punch,MIRAMAR,5602.221547640722,feixingdezhu
380,Punch,MIRAMAR,2274.8670674210834,pp0807
381,Hit by Car,MIRAMAR,3136.7361337862008,jjk371318313
382,Hit by Car,MIRAMAR,5348.776328970956,CUIHANG521
383,Punch,MIRAMAR,3692.278259598673,comerviki
384,Punch,MIRAMAR,3701.110631217743,betteryohann
385,Punch,MIRAMAR,3779.4214981614577,silverpast
386,P1911,MIRAMAR,4611.995971809386,shenmizhainan
387,P92,MIRAMAR,4544.516994381691,MidgetTN
388,P1911,MIRAMAR,4136.263671182604,SeaAbleww
389,Hit by Car,MIRAMAR,4885.3636511466575,rtmhero
390,P1911,MIRAMAR,4611.84043954309,shenmizhainan
391,P1911,MIRAMAR,4556.398263436812,SiroYa001
392,P92,MIRAMAR,6236.87363092383,Archiix28
393,P1911,MIRAMAR,4443.425302756985,SiroYa001
394,P1911,MIRAMAR,3680.400877402352,pandaTV1995
395,P1911,MIRAMAR,4907.640220753147,zcsfzcsfzcsf
396,P92,MIRAMAR,5033.4476765951395,Gao2017159357
397,Punch,MIRAMAR,3768.255274501715,Pancake_Bacon
398,P1911,MIRAMAR,2210.804495063505,battttt
399,P92,MIRAMAR,4975.4490230591255,shaomin123123
400,P1911,MIRAMAR,4877.346822465775,lastweeks
401,Punch,MIRAMAR,3786.0635605530974,NBldw
402,P1911,MIRAMAR,4852.636271011871,lastweeks
403,Punch,MIRAMAR,2681.663750951077,Brother_Hua
404,Hit by Car,MIRAMAR,5668.225682592834,Bb-wenchao
405,R45,MIRAMAR,1827.9014888910178,HeavenForce
406,Hit by Car,MIRAMAR,6120.251802928537,lz0727
407,Hit by Car,MIRAMAR,4877.308983942375,shenlixiang123
408,Hit by Car,MIRAMAR,7549.975134444351,huyatvcuzz
409,Punch,MIRAMAR,1790.3835800304078,HuYa-meizi
410,Punch,MIRAMAR,2679.0276182094503,Brother_Hua
411,P18C,MIRAMAR,5450.539682741609,Tiyanakasilanna
412,Punch,MIRAMAR,5002.129176693161,xDAMNITx
413,Hit by Car,MIRAMAR,3720.3899046972215,GoGoGoG
414,P92,MIRAMAR,3809.3407022834017,HKNumber2
415,Punch,MIRAMAR,3769.8446410410606,XIANPENG
416,Machete,MIRAMAR,3662.608664594813,Tianshengke
417,Sickle,MIRAMAR,3710.9165674665874,QXDQYD
418,P1911,MIRAMAR,3202.6193735167785,DFINF
419,P92,MIRAMAR,4662.706002722561,hekaichuang520
420,P1911,MIRAMAR,3268.517355891659,Thendrness
421,Punch,MIRAMAR,4640.405381944232,ffooee
422,P1911,MIRAMAR,3264.209593598579,kill666666
423,P1911,MIRAMAR,4683.096223374553,JinYuAyy
424,P1911,MIRAMAR,3267.323656719977,kill666666
425,Pan,MIRAMAR,4469.300619617906,binyy_0815
426,R45,MIRAMAR,5834.734218510471,stone0009
427,Punch,MIRAMAR,3733.957196000645,xingxingnice
428,P92,MIRAMAR,6461.436982136405,FUZHOUESE
429,Punch,MIRAMAR,5639.456206144437,damn-fucking-me
430,P1911,MIRAMAR,4949.322312196387,Firienholt
431,P1911,MIRAMAR,7710.00172859209,Sp00ky76
432,Punch,MIRAMAR,7094.146575173788,LouieCifer
433,P92,MIRAMAR,3193.432844848941,KidA
434,Hit by Car,MIRAMAR,4390.889003689458,muan16
435,Punch,MIRAMAR,7424.7388970852035,xushang1s
436,P1911,MIRAMAR,7455.280715597301,Tianci-Oba
437,Punch,MIRAMAR,5035.57149623377,MOON8116
438,Punch,MIRAMAR,7449.084771267475,Tianci-Oba
439,Punch,MIRAMAR,5337.977120228693,Super_jk
440,Punch,MIRAMAR,7411.809429615011,xushang1s
441,Punch,MIRAMAR,4098.271050958562,BRKY51
442,Punch,MIRAMAR,7397.826427530252,xushang1s
443,P1911,MIRAMAR,2705.4133390646616,Soma7598
444,P92,MIRAMAR,4992.4243506114335,Rcy666
445,P1911,MIRAMAR,3230.9440223046263,Max_Shy
446,Punch,MIRAMAR,7418.9936393180715,xushang1s
447,R45,MIRAMAR,3725.279458207934,UnfoldedAxis
448,P1911,MIRAMAR,4679.217020765761,Aniyms
449,Pan,MIRAMAR,7556.272270618364,Smoke_Wagon
450,R45,MIRAMAR,3811.2664355750567,GHOSTSHERK69
451,Punch,MIRAMAR,6513.109781965908,LxBOX
452,Punch,MIRAMAR,3734.8830418734665,Stop_ZhaiCang1an
453,Punch,MIRAMAR,3744.683680885476,Forever_ytz
454,P1911,MIRAMAR,7194.2639953084845,VanhChan
455,Punch,MIRAMAR,7779.259021592288,yemaotian
456,Punch,MIRAMAR,7768.349497868708,yemaotian
457,Punch,MIRAMAR,7775.005614295207,yemaotian
458,Punch,MIRAMAR,7769.741893542282,yemaotian
459,Punch,MIRAMAR,3676.10335217129,shiftyourmather
460,Hit by Car,MIRAMAR,4245.178572176323,tangtang963
461,Punch,MIRAMAR,7756.365802450333,yemaotian
462,Punch,MIRAMAR,2877.047339487135,515_Godlike
463,Punch,MIRAMAR,4149.782040874918,515_Godlike
464,Hit by Car,MIRAMAR,4173.387812076419,Preaema
465,Punch,MIRAMAR,4158.382463191668,515_Godlike
466,Punch,MIRAMAR,2877.250831749293,515_Godlike
467,Hit by Car,MIRAMAR,4462.484342023062,RomanUsinsk1
